                  epoch,        train/giou_loss,         train/cls_loss,          train/l1_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),          val/giou_loss,           val/cls_loss,            val/l1_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    160,                0.86541,                0.49271,                0.12608,                0.61886,                0.47028,                0.49264,                0.30151,                0.58714,                0.58022,                0.06272,                 0.0001,                 0.0001,                 0.0001
                    161,                0.85017,                0.49496,                0.12185,                0.61684,                0.47344,                0.49272,                0.30185,                0.58712,                0.57995,                0.06284,                 0.0001,                 0.0001,                 0.0001
                    162,                0.85876,                 0.4933,                0.12529,                0.62056,                0.47344,                0.49288,                0.30195,                0.58729,                0.57961,                0.06297,                 0.0001,                 0.0001,                 0.0001
                    163,                0.86142,                 0.4933,                 0.1252,                0.62121,                0.47273,                0.49285,                0.30164,                0.58744,                0.57944,                0.06284,                 0.0001,                 0.0001,                 0.0001
                    164,                0.85418,                0.49353,                0.12316,                0.62107,                 0.4736,                0.49312,                0.30189,                0.58711,                 0.5794,                0.06272,                 0.0001,                 0.0001,                 0.0001
                    165,                0.84626,                0.49764,                0.11965,                0.61877,                0.47541,                0.49433,                0.30251,                0.58656,                0.57942,                0.06259,                 0.0001,                 0.0001,                 0.0001
                    166,                0.85131,                0.49449,                0.12076,                 0.6203,                0.47627,                0.49542,                0.30314,                0.58571,                0.58009,                0.06238,                 0.0001,                 0.0001,                 0.0001
                    167,                0.85047,                0.49375,                0.12355,                0.62079,                0.47489,                0.49563,                0.30296,                0.58575,                0.57999,                 0.0625,                 0.0001,                 0.0001,                 0.0001
                    168,                 0.8454,                0.49566,                0.11935,                0.62116,                0.47432,                 0.4961,                0.30356,                0.58546,                0.57963,                0.06266,                 0.0001,                 0.0001,                 0.0001
                    169,                0.84992,                0.49593,                 0.1245,                0.61964,                 0.4766,                0.49698,                0.30445,                0.58512,                0.57965,                0.06259,                 0.0001,                 0.0001,                 0.0001
                    170,                0.84694,                0.49407,                0.12148,                 0.6218,                0.47601,                0.49757,                0.30473,                0.58502,                0.57942,                0.06269,                 0.0001,                 0.0001,                 0.0001
                    171,                0.84559,                 0.4934,                0.12068,                0.62462,                0.47577,                0.49702,                0.30422,                0.58465,                0.57948,                0.06276,                 0.0001,                 0.0001,                 0.0001
                    172,                0.84356,                0.49588,                0.11979,                0.62069,                0.47573,                0.49744,                0.30461,                0.58426,                0.57946,                0.06259,                 0.0001,                 0.0001,                 0.0001
                    173,                0.85515,                 0.4931,                0.12525,                0.62345,                0.47597,                0.49782,                0.30508,                0.58432,                0.57913,                0.06264,                 0.0001,                 0.0001,                 0.0001
                    174,                0.84474,                0.49485,                0.12006,                 0.6259,                0.47625,                0.49875,                0.30592,                0.58443,                0.57915,                0.06254,                 0.0001,                 0.0001,                 0.0001
                    175,                0.84817,                0.49352,                0.12225,                0.62105,                0.47797,                0.49812,                0.30531,                0.58373,                0.57955,                0.06249,                 0.0001,                 0.0001,                 0.0001
                    176,                0.84102,                0.49437,                0.11875,                0.61809,                0.48115,                0.49845,                0.30542,                 0.5834,                0.57934,                0.06251,                 0.0001,                 0.0001,                 0.0001
                    177,                0.83936,                0.49627,                0.11951,                 0.6219,                 0.4794,                0.49891,                0.30604,                0.58268,                0.57951,                0.06231,                 0.0001,                 0.0001,                 0.0001
                    178,                0.83466,                0.49574,                0.11789,                0.62169,                0.47965,                0.49895,                0.30591,                0.58241,                0.57954,                0.06233,                 0.0001,                 0.0001,                 0.0001
                    179,                0.84614,                0.49398,                0.12285,                0.62514,                0.47892,                0.49944,                0.30626,                0.58264,                0.57919,                0.06226,                 0.0001,                 0.0001,                 0.0001
                    180,                 0.8454,                0.49148,                0.12167,                0.62542,                0.48078,                0.49952,                0.30658,                  0.582,                0.57975,                0.06211,                 0.0001,                 0.0001,                 0.0001
                    181,                0.84316,                0.49405,                0.12069,                0.62518,                0.48053,                0.49928,                0.30613,                0.58174,                0.57975,                0.06229,                 0.0001,                 0.0001,                 0.0001
                    182,                0.83899,                0.49222,                0.12088,                0.62718,                 0.4812,                0.50043,                0.30635,                0.58138,                0.57929,                0.06213,                 0.0001,                 0.0001,                 0.0001
                    183,                0.84925,                 0.4917,                0.12456,                0.62822,                0.48142,                0.50023,                0.30657,                0.58104,                0.57934,                0.06214,                 0.0001,                 0.0001,                 0.0001
                    184,                0.83984,                0.49533,                0.11775,                 0.6255,                 0.4809,                0.49908,                0.30608,                0.58066,                0.57951,                0.06209,                 0.0001,                 0.0001,                 0.0001
                    185,                0.84411,                0.49473,                0.12008,                0.62773,                0.47926,                0.49936,                0.30649,                0.58087,                0.57953,                0.06208,                 0.0001,                 0.0001,                 0.0001
                    186,                0.83174,                0.49477,                0.11871,                 0.6282,                0.47974,                0.50031,                 0.3072,                0.58094,                0.57927,                0.06214,                 0.0001,                 0.0001,                 0.0001
                    187,                0.84046,                0.49262,                0.11891,                0.62259,                0.48378,                0.50045,                0.30716,                0.58111,                0.57894,                0.06211,                 0.0001,                 0.0001,                 0.0001
                    188,                0.84104,                0.49186,                0.11918,                0.62132,                0.48326,                0.50071,                0.30718,                 0.5816,                0.57877,                  0.062,                 0.0001,                 0.0001,                 0.0001
                    189,                0.85048,                0.48844,                0.12352,                0.62154,                0.48317,                0.50121,                0.30738,                0.58118,                0.57885,                0.06219,                 0.0001,                 0.0001,                 0.0001
                    190,                0.83713,                0.49156,                0.11771,                0.62629,                0.47965,                0.50045,                0.30701,                0.58085,                0.57899,                0.06212,                 0.0001,                 0.0001,                 0.0001
                    191,                0.83354,                0.49435,                 0.1181,                0.62627,                0.48079,                0.50101,                0.30725,                0.58045,                0.57899,                0.06212,                 0.0001,                 0.0001,                 0.0001
                    192,                0.82636,                0.49504,                0.11523,                0.62524,                0.47987,                0.50063,                0.30732,                0.58029,                0.57945,                0.06209,                 0.0001,                 0.0001,                 0.0001
                    193,                0.83712,                0.49149,                0.11831,                0.62136,                0.48277,                0.50162,                0.30794,                0.57982,                0.57936,                0.06198,                 0.0001,                 0.0001,                 0.0001
                    194,                0.83558,                0.49085,                0.11769,                0.62534,                0.48125,                0.50109,                0.30791,                0.57962,                0.57936,                 0.0619,                 0.0001,                 0.0001,                 0.0001
                    195,                0.82789,                0.49467,                0.11756,                0.62965,                 0.4797,                0.50169,                0.30777,                0.57887,                0.57967,                0.06172,                 0.0001,                 0.0001,                 0.0001
                    196,                0.83466,                0.49241,                0.12016,                0.62773,                0.48121,                0.50203,                0.30801,                 0.5782,                0.57984,                0.06161,                 0.0001,                 0.0001,                 0.0001
                    197,                0.84678,                0.48905,                0.11931,                0.62727,                0.48161,                0.50159,                0.30784,                0.57859,                0.57992,                0.06188,                 0.0001,                 0.0001,                 0.0001
                    198,                0.83119,                0.49205,                0.11666,                0.62746,                0.48168,                  0.502,                0.30803,                0.57825,                 0.5799,                0.06168,                 0.0001,                 0.0001,                 0.0001
                    199,                0.82882,                0.49402,                 0.1186,                0.62677,                 0.4811,                0.50103,                0.30772,                0.57843,                0.57972,                0.06167,                 0.0001,                 0.0001,                 0.0001
                    200,                0.83867,                0.49149,                0.11825,                0.62972,                0.48131,                0.50137,                 0.3077,                0.57776,                0.57991,                0.06144,                 0.0001,                 0.0001,                 0.0001
                    201,                 0.8287,                0.49148,                0.11629,                 0.6324,                0.48042,                0.50174,                0.30791,                0.57747,                0.58026,                0.06136,                 0.0001,                 0.0001,                 0.0001
                    202,                  0.828,                0.49204,                0.11734,                0.63178,                0.48051,                0.50209,                0.30784,                0.57755,                0.58003,                0.06151,                 0.0001,                 0.0001,                 0.0001
                    203,                0.83938,                0.48919,                0.12029,                0.62854,                0.48332,                0.50189,                0.30798,                0.57748,                0.57988,                0.06159,                 0.0001,                 0.0001,                 0.0001
                    204,                0.83965,                0.48804,                0.12146,                0.62782,                0.48193,                0.50217,                0.30824,                0.57797,                0.57947,                0.06155,                 0.0001,                 0.0001,                 0.0001
                    205,                0.83344,                0.49001,                0.11872,                0.62726,                0.48421,                 0.5027,                0.30841,                0.57796,                0.57932,                0.06162,                 0.0001,                 0.0001,                 0.0001
                    206,                0.82514,                0.49172,                0.11492,                0.62728,                0.48546,                0.50293,                0.30894,                0.57788,                0.57958,                0.06158,                 0.0001,                 0.0001,                 0.0001
                    207,                0.81792,                0.49236,                0.11356,                0.62659,                0.48506,                0.50324,                 0.3089,                0.57729,                0.57978,                0.06152,                 0.0001,                 0.0001,                 0.0001
                    208,                0.83383,                0.48914,                0.11831,                 0.6256,                 0.4852,                0.50299,                 0.3086,                0.57672,                0.58011,                0.06155,                 0.0001,                 0.0001,                 0.0001
                    209,                0.83518,                0.48684,                0.12134,                0.62548,                0.48596,                 0.5031,                0.30866,                 0.5768,                0.57967,                 0.0614,                 0.0001,                 0.0001,                 0.0001
                    210,                0.82414,                0.49185,                0.11638,                 0.6233,                 0.4867,                0.50285,                 0.3087,                0.57639,                0.57983,                0.06135,                 0.0001,                 0.0001,                 0.0001
                    211,                0.81919,                0.49026,                0.11609,                0.62187,                0.48602,                 0.5023,                0.30861,                  0.576,                0.58007,                0.06135,                 0.0001,                 0.0001,                 0.0001
                    212,                0.82659,                0.49082,                0.11895,                0.62589,                0.48412,                0.50273,                0.30909,                0.57568,                0.58019,                0.06128,                 0.0001,                 0.0001,                 0.0001
                    213,                0.82659,                0.49078,                0.11531,                0.62472,                0.48373,                0.50262,                0.30878,                0.57559,                0.58006,                0.06132,                 0.0001,                 0.0001,                 0.0001
                    214,                0.82103,                0.49187,                0.11643,                0.62675,                0.48299,                 0.5026,                0.30867,                  0.575,                0.58047,                0.06115,                 0.0001,                 0.0001,                 0.0001
                    215,                 0.8229,                0.48982,                0.11451,                0.62787,                0.48261,                0.50235,                0.30863,                0.57519,                0.58036,                0.06121,                 0.0001,                 0.0001,                 0.0001
                    216,                0.82531,                0.49055,                0.11595,                0.62426,                0.48421,                0.50324,                0.30927,                0.57489,                0.58065,                0.06103,                 0.0001,                 0.0001,                 0.0001
                    217,                0.81918,                0.49326,                0.11616,                0.62533,                0.48224,                0.50274,                0.30903,                0.57477,                 0.5809,                0.06108,                 0.0001,                 0.0001,                 0.0001
                    218,                0.82497,                0.48994,                0.11519,                0.62973,                0.48424,                0.50428,                0.30974,                0.57456,                0.58076,                0.06097,                 0.0001,                 0.0001,                 0.0001
                    219,                 0.8203,                0.48942,                0.11723,                0.62699,                0.48548,                0.50495,                0.30979,                0.57448,                0.58082,                0.06097,                 0.0001,                 0.0001,                 0.0001
                    220,                0.82624,                0.48598,                 0.1176,                0.62668,                0.48443,                0.50463,                0.30934,                0.57436,                0.58071,                0.06109,                 0.0001,                 0.0001,                 0.0001
                    221,                0.82201,                0.49056,                0.11478,                0.62646,                0.48437,                0.50515,                0.30964,                 0.5748,                0.57997,                0.06102,                 0.0001,                 0.0001,                 0.0001
                    222,                0.82816,                0.48761,                0.11913,                0.62798,                0.48554,                0.50506,                 0.3098,                0.57412,                0.58056,                0.06095,                 0.0001,                 0.0001,                 0.0001
                    223,                0.82438,                0.48784,                0.11591,                0.62586,                 0.4851,                0.50507,                0.30949,                 0.5743,                0.58039,                0.06113,                 0.0001,                 0.0001,                 0.0001
                    224,                 0.8211,                0.48818,                0.11609,                0.62708,                0.48485,                0.50496,                0.30974,                0.57488,                0.58017,                0.06142,                 0.0001,                 0.0001,                 0.0001
                    225,                0.81795,                0.49004,                0.11611,                0.62824,                0.48671,                0.50656,                0.31042,                0.57487,                0.58001,                 0.0612,                 0.0001,                 0.0001,                 0.0001
                    226,                0.82659,                0.48653,                0.11795,                0.62898,                0.48694,                 0.5066,                0.31051,                0.57482,                0.57988,                 0.0612,                 0.0001,                 0.0001,                 0.0001
                    227,                 0.8222,                0.48732,                0.11629,                0.62753,                0.48856,                0.50607,                0.31004,                0.57488,                0.57989,                0.06134,                 0.0001,                 0.0001,                 0.0001
                    228,                0.81305,                0.48974,                0.11432,                 0.6303,                0.48833,                0.50688,                0.31028,                0.57475,                0.58013,                0.06122,                 0.0001,                 0.0001,                 0.0001
                    229,                0.82113,                0.48711,                0.11749,                0.63363,                0.48618,                0.50601,                0.30973,                0.57521,                0.57982,                0.06142,                 0.0001,                 0.0001,                 0.0001
                    230,                 0.8104,                0.48854,                 0.1118,                0.63253,                0.48556,                0.50599,                0.30961,                0.57524,                0.57984,                0.06142,                 0.0001,                 0.0001,                 0.0001
                    231,                0.81494,                0.48852,                0.11408,                0.63499,                0.48401,                0.50592,                0.31014,                0.57584,                 0.5793,                0.06157,                 0.0001,                 0.0001,                 0.0001
                    232,                0.81144,                0.48907,                0.11242,                0.63237,                0.48723,                0.50697,                0.31063,                0.57534,                 0.5796,                0.06161,                 0.0001,                 0.0001,                 0.0001
                    233,                0.81972,                0.48807,                0.11461,                0.63764,                0.48531,                0.50687,                0.31047,                0.57608,                0.57945,                0.06164,                 0.0001,                 0.0001,                 0.0001
                    234,                0.81278,                0.48825,                0.11339,                0.63451,                 0.4862,                0.50657,                0.30996,                0.57603,                 0.5795,                0.06137,                 0.0001,                 0.0001,                 0.0001
                    235,                0.82157,                0.48623,                 0.1167,                0.63454,                0.48671,                0.50607,                0.30977,                0.57577,                0.57928,                 0.0614,                 0.0001,                 0.0001,                 0.0001
                    236,                0.81371,                 0.4898,                0.11496,                0.63832,                0.48664,                0.50661,                0.30989,                0.57574,                0.57943,                0.06144,                 0.0001,                 0.0001,                 0.0001
                    237,                0.81762,                0.48619,                0.11247,                0.63397,                0.48811,                 0.5066,                0.30973,                0.57533,                0.57994,                0.06156,                 0.0001,                 0.0001,                 0.0001
                    238,                0.81258,                0.48811,                0.11254,                0.63143,                0.49026,                0.50711,                0.31045,                0.57569,                0.57948,                0.06145,                 0.0001,                 0.0001,                 0.0001
                    239,                0.81365,                0.48647,                0.11305,                0.63082,                0.49055,                0.50762,                0.31096,                0.57524,                0.58028,                0.06116,                 0.0001,                 0.0001,                 0.0001
                    240,                0.80769,                0.48935,                  0.115,                0.63152,                0.49005,                 0.5074,                0.31068,                0.57492,                0.58058,                0.06125,                 0.0001,                 0.0001,                 0.0001
                    241,                0.81508,                0.48706,                0.11579,                0.62881,                0.49105,                0.50727,                0.31069,                0.57491,                0.58051,                0.06133,                 0.0001,                 0.0001,                 0.0001
                    242,                0.80452,                0.48872,                0.11322,                0.62753,                0.49026,                0.50747,                0.31069,                0.57484,                0.58048,                0.06134,                 0.0001,                 0.0001,                 0.0001
                    243,                0.81913,                0.48562,                0.11686,                0.62552,                0.49471,                0.50719,                0.31061,                0.57434,                0.58106,                0.06126,                 0.0001,                 0.0001,                 0.0001
                    244,                  0.816,                0.48597,                0.11566,                0.62148,                0.49546,                0.50763,                0.31078,                0.57417,                 0.5809,                0.06105,                 0.0001,                 0.0001,                 0.0001
                    245,                0.81327,                0.48753,                0.11317,                0.62501,                0.49564,                0.50754,                0.31087,                0.57424,                0.58092,                0.06124,                 0.0001,                 0.0001,                 0.0001
                    246,                0.81806,                 0.4847,                0.11478,                0.62665,                0.49384,                0.50792,                0.31109,                0.57413,                0.58092,                0.06126,                 0.0001,                 0.0001,                 0.0001
                    247,                0.80527,                0.48771,                0.11603,                0.62621,                0.49482,                0.50832,                0.31122,                0.57394,                0.58106,                0.06121,                 0.0001,                 0.0001,                 0.0001
                    248,                0.81286,                 0.4863,                0.11619,                0.62674,                0.49291,                0.50838,                 0.3111,                0.57381,                0.58108,                0.06099,                 0.0001,                 0.0001,                 0.0001
                    249,                0.81863,                0.48415,                0.11418,                0.63321,                0.49001,                0.50856,                0.31098,                0.57355,                 0.5814,                0.06096,                 0.0001,                 0.0001,                 0.0001
                    250,                0.81449,                0.48459,                0.11617,                 0.6323,                0.49151,                0.50845,                 0.3106,                0.57316,                0.58199,                0.06112,                 0.0001,                 0.0001,                 0.0001
                    251,                0.79899,                0.48813,                0.10863,                0.63543,                 0.4891,                0.50838,                0.31091,                0.57304,                0.58185,                0.06093,                 0.0001,                 0.0001,                 0.0001
                    252,                0.80659,                0.48746,                0.11348,                0.63342,                0.49191,                0.50914,                0.31123,                0.57329,                0.58162,                0.06102,                 0.0001,                 0.0001,                 0.0001
                    253,                0.79805,                0.48639,                0.10853,                0.62986,                0.49221,                0.50889,                0.31119,                0.57384,                0.58139,                0.06119,                 0.0001,                 0.0001,                 0.0001
                    254,                0.82207,                 0.4826,                 0.1158,                0.63109,                0.49067,                0.50829,                0.31091,                0.57365,                 0.5813,                0.06115,                 0.0001,                 0.0001,                 0.0001
                    255,                0.80261,                0.48567,                 0.1109,                0.63096,                0.49129,                 0.5093,                0.31147,                0.57436,                0.58116,                0.06135,                 0.0001,                 0.0001,                 0.0001
                    256,                0.80849,                 0.4867,                0.11285,                0.62984,                0.49227,                0.50979,                0.31189,                0.57461,                0.58114,                0.06137,                 0.0001,                 0.0001,                 0.0001
                    257,                0.80905,                0.48704,                0.11516,                0.62741,                 0.4925,                0.50926,                0.31173,                0.57432,                0.58147,                0.06132,                 0.0001,                 0.0001,                 0.0001
                    258,                0.80505,                0.48688,                0.11337,                0.63047,                0.49189,                0.50922,                  0.312,                0.57405,                0.58173,                0.06131,                 0.0001,                 0.0001,                 0.0001
                    259,                0.79846,                0.48884,                0.11142,                0.62697,                 0.4948,                 0.5101,                0.31267,                0.57375,                0.58181,                0.06128,                 0.0001,                 0.0001,                 0.0001
                    260,                0.80152,                0.48653,                 0.1108,                0.62639,                0.49577,                0.50986,                0.31286,                0.57316,                0.58186,                0.06125,                 0.0001,                 0.0001,                 0.0001
                    261,                0.81239,                0.48395,                0.11561,                 0.6288,                0.49469,                 0.5099,                0.31327,                0.57308,                 0.5821,                0.06134,                 0.0001,                 0.0001,                 0.0001
                    262,                0.79555,                 0.4878,                0.10753,                0.62946,                0.49449,                0.51063,                0.31394,                0.57281,                0.58247,                0.06134,                 0.0001,                 0.0001,                 0.0001
                    263,                0.80022,                0.48597,                0.11156,                0.62844,                0.49463,                0.51054,                0.31412,                0.57293,                0.58235,                0.06123,                 0.0001,                 0.0001,                 0.0001
                    264,                0.80097,                0.48448,                0.11153,                0.62706,                  0.494,                0.50991,                0.31354,                0.57299,                0.58264,                0.06117,                 0.0001,                 0.0001,                 0.0001
                    265,                0.80519,                0.48428,                0.11078,                0.62551,                0.49451,                0.51046,                0.31396,                0.57293,                0.58243,                0.06135,                 0.0001,                 0.0001,                 0.0001
                    266,                0.79526,                  0.487,                0.10874,                0.62794,                0.49354,                0.51133,                0.31413,                0.57286,                0.58239,                0.06128,                 0.0001,                 0.0001,                 0.0001
                    267,                0.81514,                0.48562,                0.11343,                0.62885,                0.49313,                0.51112,                0.31387,                0.57182,                0.58306,                0.06101,                 0.0001,                 0.0001,                 0.0001
                    268,                0.80107,                0.48543,                0.11103,                0.62977,                 0.4946,                0.51208,                0.31448,                 0.5721,                0.58276,                0.06091,                 0.0001,                 0.0001,                 0.0001
                    269,                0.81056,                0.48463,                0.11299,                0.63409,                0.49357,                0.51165,                0.31409,                0.57215,                0.58304,                0.06102,                 0.0001,                 0.0001,                 0.0001
                    270,                0.81122,                 0.4821,                0.11342,                0.63384,                0.49477,                0.51192,                0.31439,                0.57229,                0.58305,                0.06106,                 0.0001,                 0.0001,                 0.0001
                    271,                0.80573,                0.48546,                0.11488,                0.63483,                0.49543,                0.51155,                0.31431,                 0.5718,                0.58337,                0.06099,                 0.0001,                 0.0001,                 0.0001
                    272,                0.80911,                0.48421,                0.11639,                0.63528,                0.49487,                0.51192,                0.31433,                0.57171,                0.58383,                  0.061,                 0.0001,                 0.0001,                 0.0001
                    273,                  0.789,                0.48502,                0.10857,                0.63365,                 0.4947,                0.51118,                0.31389,                0.57167,                  0.584,                0.06103,                 0.0001,                 0.0001,                 0.0001
                    274,                0.79394,                0.48556,                0.10805,                0.63676,                0.49463,                0.51097,                0.31407,                0.57181,                0.58367,                0.06121,                 0.0001,                 0.0001,                 0.0001
                    275,                0.80805,                0.48233,                 0.1116,                0.63695,                0.49388,                0.51076,                0.31375,                0.57173,                0.58344,                0.06123,                 0.0001,                 0.0001,                 0.0001
                    276,                0.79999,                 0.4833,                0.10865,                0.63748,                0.49396,                0.51116,                0.31395,                0.57156,                0.58369,                0.06106,                 0.0001,                 0.0001,                 0.0001
                    277,                0.80531,                0.48499,                0.11299,                0.64081,                0.49196,                0.51077,                0.31377,                0.57223,                0.58323,                0.06116,                 0.0001,                 0.0001,                 0.0001
                    278,                0.80103,                0.48463,                 0.1119,                0.63922,                0.49282,                0.51075,                0.31405,                0.57277,                0.58319,                 0.0613,                 0.0001,                 0.0001,                 0.0001
                    279,                0.79845,                0.48443,                0.11042,                0.63917,                0.49358,                0.51118,                0.31448,                0.57271,                0.58319,                0.06125,                 0.0001,                 0.0001,                 0.0001
                    280,                0.79553,                0.48679,                0.11148,                0.63753,                0.49434,                0.51103,                  0.314,                0.57273,                0.58288,                0.06118,                 0.0001,                 0.0001,                 0.0001
                    281,                0.80017,                0.48468,                0.11115,                0.63838,                0.49476,                0.51104,                 0.3142,                0.57245,                0.58299,                0.06129,                 0.0001,                 0.0001,                 0.0001
                    282,                0.80098,                 0.4856,                0.11192,                0.63811,                0.49538,                0.51152,                0.31449,                0.57234,                0.58286,                0.06117,                 0.0001,                 0.0001,                 0.0001
                    283,                0.80039,                0.48355,                 0.1113,                0.63741,                0.49744,                0.51233,                0.31533,                0.57144,                0.58316,                 0.0609,                 0.0001,                 0.0001,                 0.0001
                    284,                0.79283,                0.48402,                 0.1079,                0.63775,                0.49546,                0.51233,                0.31523,                0.57128,                0.58367,                0.06081,                 0.0001,                 0.0001,                 0.0001
                    285,                0.78609,                0.48447,                0.10803,                0.63856,                0.49765,                0.51334,                0.31587,                0.57113,                0.58378,                0.06094,                 0.0001,                 0.0001,                 0.0001
                    286,                0.79416,                0.48685,                0.10886,                0.63709,                0.49827,                0.51367,                0.31632,                0.57128,                 0.5834,                0.06111,                 0.0001,                 0.0001,                 0.0001
                    287,                0.79658,                0.48402,                0.11322,                0.63747,                0.49543,                0.51289,                0.31554,                0.57153,                0.58341,                0.06126,                 0.0001,                 0.0001,                 0.0001
                    288,                0.79242,                0.48619,                0.10916,                0.63617,                0.49429,                0.51297,                 0.3157,                  0.571,                0.58366,                0.06115,                 0.0001,                 0.0001,                 0.0001
                    289,                0.80234,                0.48351,                0.11166,                0.63666,                0.49363,                0.51262,                0.31537,                0.57099,                0.58404,                0.06126,                 0.0001,                 0.0001,                 0.0001
                    290,                0.80249,                0.48173,                0.11239,                0.63683,                0.49469,                0.51258,                0.31516,                0.57138,                0.58383,                0.06145,                 0.0001,                 0.0001,                 0.0001
                    291,                0.78822,                0.48463,                0.10996,                0.63805,                0.49299,                0.51222,                0.31502,                0.57113,                 0.5841,                0.06136,                 0.0001,                 0.0001,                 0.0001
                    292,                0.79704,                0.48354,                0.11122,                0.63694,                0.49548,                0.51307,                 0.3153,                0.57077,                0.58448,                0.06121,                 0.0001,                 0.0001,                 0.0001
                    293,                0.79237,                0.48336,                0.10959,                0.63491,                0.49472,                0.51274,                0.31493,                0.57085,                0.58466,                0.06123,                 0.0001,                 0.0001,                 0.0001
                    294,                 0.7974,                0.48326,                0.11102,                0.63583,                  0.496,                0.51354,                0.31523,                0.57102,                0.58406,                0.06121,                 0.0001,                 0.0001,                 0.0001
                    295,                0.79504,                0.48152,                0.11182,                0.63789,                 0.4935,                0.51351,                0.31557,                0.57149,                0.58389,                0.06141,                 0.0001,                 0.0001,                 0.0001
                    296,                0.78975,                0.48536,                 0.1073,                0.64155,                0.49389,                0.51359,                0.31575,                0.57166,                0.58374,                0.06136,                 0.0001,                 0.0001,                 0.0001
                    297,                0.79462,                0.48341,                0.10973,                0.63639,                0.49564,                0.51285,                 0.3155,                0.57159,                0.58386,                0.06129,                 0.0001,                 0.0001,                 0.0001
                    298,                0.78765,                0.48365,                0.10945,                0.63418,                0.49556,                0.51317,                0.31544,                0.57161,                0.58384,                0.06135,                 0.0001,                 0.0001,                 0.0001
                    299,                0.79588,                0.48074,                0.11077,                0.63481,                0.49695,                0.51334,                0.31548,                0.57206,                0.58346,                0.06154,                 0.0001,                 0.0001,                 0.0001
                    300,                0.79317,                0.48247,                0.10931,                0.63234,                0.49893,                0.51386,                0.31573,                0.57206,                0.58367,                0.06163,                 0.0001,                 0.0001,                 0.0001
                    301,                0.78928,                 0.4833,                0.10721,                0.62746,                0.49988,                0.51418,                 0.3162,                0.57126,                0.58421,                0.06138,                 0.0001,                 0.0001,                 0.0001
                    302,                 0.7968,                0.48138,                 0.1101,                0.62752,                0.49968,                0.51417,                0.31617,                 0.5714,                0.58417,                0.06165,                 0.0001,                 0.0001,                 0.0001
                    303,                0.80908,                0.47781,                0.11486,                0.62792,                0.49902,                0.51451,                0.31583,                0.57163,                0.58382,                0.06167,                 0.0001,                 0.0001,                 0.0001
                    304,                0.78629,                0.48253,                 0.1099,                0.62815,                0.49921,                0.51474,                0.31586,                0.57199,                0.58363,                 0.0617,                 0.0001,                 0.0001,                 0.0001
                    305,                  0.801,                0.48033,                0.11181,                 0.6314,                0.49941,                0.51403,                0.31585,                0.57174,                0.58405,                0.06158,                 0.0001,                 0.0001,                 0.0001
                    306,                0.79249,                0.48154,                0.11081,                0.63031,                0.50014,                0.51404,                0.31563,                0.57133,                0.58434,                0.06155,                 0.0001,                 0.0001,                 0.0001
                    307,                0.79116,                0.48333,                0.11047,                0.62902,                0.50059,                0.51385,                0.31561,                0.57124,                0.58427,                0.06162,                 0.0001,                 0.0001,                 0.0001
                    308,                0.78959,                0.48204,                0.10801,                0.63014,                0.50008,                 0.5134,                0.31559,                0.57106,                 0.5843,                0.06152,                 0.0001,                 0.0001,                 0.0001
                    309,                   0.79,                0.48021,                0.10991,                0.63518,                0.49894,                0.51365,                0.31568,                0.57041,                0.58473,                0.06156,                 0.0001,                 0.0001,                 0.0001
                    310,                0.80056,                0.48078,                0.11112,                0.63281,                 0.4985,                 0.5134,                 0.3155,                 0.5706,                0.58463,                0.06154,                 0.0001,                 0.0001,                 0.0001
                    311,                0.79706,                0.48317,                0.11243,                 0.6377,                0.49813,                0.51275,                0.31508,                0.56997,                0.58501,                0.06137,                 0.0001,                 0.0001,                 0.0001
                    312,                0.79258,                0.48068,                0.10899,                0.63387,                0.49867,                0.51317,                0.31553,                0.56979,                0.58511,                0.06125,                 0.0001,                 0.0001,                 0.0001
                    313,                0.78474,                0.48315,                0.10735,                0.63329,                0.49893,                0.51264,                0.31501,                0.56973,                0.58511,                0.06121,                 0.0001,                 0.0001,                 0.0001
                    314,                0.79633,                0.47882,                0.11305,                0.63249,                0.49911,                0.51278,                0.31525,                0.57009,                0.58482,                 0.0614,                 0.0001,                 0.0001,                 0.0001
                    315,                0.79302,                0.48099,                0.10957,                 0.6332,                0.49899,                0.51273,                0.31531,                0.57032,                0.58529,                0.06143,                 0.0001,                 0.0001,                 0.0001
                    316,                0.78846,                0.48227,                 0.1087,                0.63411,                0.49829,                0.51393,                0.31546,                 0.5703,                 0.5853,                0.06148,                 0.0001,                 0.0001,                 0.0001
                    317,                0.77823,                0.48501,                0.10703,                0.63666,                0.49733,                0.51331,                0.31537,                0.57037,                0.58546,                0.06133,                 0.0001,                 0.0001,                 0.0001
                    318,                0.78694,                0.48263,                0.10864,                0.63728,                0.49585,                0.51343,                0.31531,                0.57011,                0.58562,                 0.0614,                 0.0001,                 0.0001,                 0.0001
                    319,                0.79478,                0.48017,                0.11135,                0.63289,                 0.4975,                 0.5146,                0.31592,                0.56966,                0.58572,                0.06132,                 0.0001,                 0.0001,                 0.0001
                    320,                 0.7928,                0.48062,                0.11011,                 0.6333,                0.49763,                0.51402,                0.31538,                0.57001,                0.58597,                0.06143,                 0.0001,                 0.0001,                 0.0001
