                  epoch,        train/giou_loss,         train/cls_loss,          train/l1_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),          val/giou_loss,           val/cls_loss,            val/l1_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    160,                 0.8481,                0.48536,                0.12427,                0.61736,                 0.4755,                0.49536,                0.30565,                0.58115,                0.57029,                0.06215,                 0.0001,                 0.0001,                 0.0001
                    161,                0.84755,                 0.4876,                0.12407,                0.61843,                0.47676,                 0.4959,                0.30635,                 0.5809,                0.57039,                0.06218,                 0.0001,                 0.0001,                 0.0001
                    162,                0.84319,                0.48718,                0.12098,                0.61787,                0.47629,                0.49576,                0.30602,                0.58093,                0.57008,                 0.0623,                 0.0001,                 0.0001,                 0.0001
                    163,                0.84437,                0.48547,                0.12209,                 0.6195,                0.47565,                 0.4963,                0.30641,                0.58072,                0.57003,                0.06224,                 0.0001,                 0.0001,                 0.0001
                    164,                 0.8492,                0.48651,                0.12239,                0.61749,                0.47871,                0.49759,                0.30709,                0.58039,                0.57015,                0.06204,                 0.0001,                 0.0001,                 0.0001
                    165,                  0.844,                0.49005,                 0.1234,                0.62052,                 0.4788,                0.49803,                0.30715,                0.57984,                0.57043,                0.06196,                 0.0001,                 0.0001,                 0.0001
                    166,                0.84672,                 0.4857,                0.12126,                 0.6227,                0.47745,                0.49781,                0.30732,                0.57957,                0.57027,                0.06192,                 0.0001,                 0.0001,                 0.0001
                    167,                0.83741,                0.48815,                 0.1187,                0.62338,                0.47774,                0.49735,                0.30709,                0.57995,                0.56979,                0.06202,                 0.0001,                 0.0001,                 0.0001
                    168,                0.85064,                0.48322,                0.12585,                0.62324,                0.47932,                0.49776,                0.30781,                0.57961,                0.56952,                0.06192,                 0.0001,                 0.0001,                 0.0001
                    169,                 0.8418,                0.48647,                0.12138,                0.62223,                0.47921,                0.49853,                0.30778,                0.57921,                0.57008,                0.06202,                 0.0001,                 0.0001,                 0.0001
                    170,                0.84205,                0.48656,                 0.1214,                0.62039,                0.47827,                0.49783,                0.30784,                0.57932,                0.57003,                0.06211,                 0.0001,                 0.0001,                 0.0001
                    171,                0.83281,                0.48872,                0.11972,                 0.6211,                0.47657,                0.49725,                 0.3077,                0.57948,                0.56971,                0.06208,                 0.0001,                 0.0001,                 0.0001
                    172,                0.83725,                0.48742,                0.12055,                0.62112,                0.47654,                0.49771,                0.30761,                0.57947,                0.56923,                 0.0622,                 0.0001,                 0.0001,                 0.0001
                    173,                0.84089,                 0.4861,                0.12113,                0.62093,                0.47744,                0.49697,                 0.3072,                0.57908,                0.56962,                0.06211,                 0.0001,                 0.0001,                 0.0001
                    174,                 0.8424,                 0.4866,                0.12079,                0.61905,                0.47911,                0.49744,                 0.3074,                0.57836,                0.57001,                0.06186,                 0.0001,                 0.0001,                 0.0001
                    175,                0.83076,                0.48833,                0.11858,                0.61919,                0.47794,                0.49798,                0.30794,                0.57791,                 0.5704,                0.06206,                 0.0001,                 0.0001,                 0.0001
                    176,                0.83873,                0.48634,                0.11968,                0.62261,                0.47681,                0.49799,                0.30799,                0.57759,                0.57058,                0.06183,                 0.0001,                 0.0001,                 0.0001
                    177,                0.85093,                0.48342,                0.12505,                0.62315,                0.47703,                0.49821,                0.30801,                0.57783,                0.57025,                0.06197,                 0.0001,                 0.0001,                 0.0001
                    178,                 0.8409,                0.48326,                0.12031,                0.62475,                0.47769,                0.49864,                0.30851,                0.57779,                0.57003,                0.06196,                 0.0001,                 0.0001,                 0.0001
                    179,                0.83279,                0.48712,                0.11812,                0.62754,                0.47625,                0.49894,                0.30849,                0.57727,                0.57053,                0.06186,                 0.0001,                 0.0001,                 0.0001
                    180,                 0.8463,                0.48472,                0.12313,                0.62769,                0.47623,                0.49894,                0.30877,                 0.5768,                0.57068,                0.06174,                 0.0001,                 0.0001,                 0.0001
                    181,                0.82748,                0.48729,                 0.1193,                0.62417,                0.47685,                0.49869,                0.30847,                0.57664,                0.57043,                0.06171,                 0.0001,                 0.0001,                 0.0001
                    182,                 0.8355,                0.48523,                0.12093,                0.62221,                0.47841,                0.49882,                0.30851,                0.57648,                0.57031,                0.06159,                 0.0001,                 0.0001,                 0.0001
                    183,                0.83616,                0.48629,                0.12135,                0.62384,                0.47707,                0.49937,                0.30899,                0.57626,                0.57049,                0.06146,                 0.0001,                 0.0001,                 0.0001
                    184,                0.83302,                  0.487,                0.11808,                 0.6234,                0.47939,                    0.5,                0.30964,                0.57606,                0.57066,                 0.0615,                 0.0001,                 0.0001,                 0.0001
                    185,                0.82998,                0.48606,                0.11844,                0.62098,                0.48093,                0.50025,                0.30987,                0.57586,                0.57077,                0.06151,                 0.0001,                 0.0001,                 0.0001
                    186,                 0.8346,                0.48573,                 0.1198,                0.62197,                0.48183,                0.50153,                0.31055,                0.57506,                0.57123,                0.06128,                 0.0001,                 0.0001,                 0.0001
                    187,                0.82828,                0.48798,                0.12019,                0.62252,                0.48084,                0.50107,                 0.3105,                0.57547,                0.57088,                0.06158,                 0.0001,                 0.0001,                 0.0001
                    188,                0.83697,                0.48558,                0.12171,                0.62035,                0.48353,                0.50135,                0.31048,                0.57523,                0.57079,                0.06139,                 0.0001,                 0.0001,                 0.0001
                    189,                0.83267,                0.48656,                0.11884,                0.62327,                0.48323,                0.50206,                0.31104,                0.57448,                0.57091,                0.06124,                 0.0001,                 0.0001,                 0.0001
                    190,                0.84213,                0.48498,                0.12047,                0.62009,                0.48291,                0.50173,                0.31092,                0.57448,                0.57098,                0.06128,                 0.0001,                 0.0001,                 0.0001
                    191,                0.83467,                0.48593,                0.11679,                0.62253,                0.48155,                0.50163,                0.31095,                0.57437,                 0.5709,                0.06114,                 0.0001,                 0.0001,                 0.0001
                    192,                0.83021,                0.48452,                0.11881,                0.62225,                0.48298,                0.50228,                 0.3113,                0.57446,                0.57032,                0.06128,                 0.0001,                 0.0001,                 0.0001
                    193,                0.83484,                0.48348,                0.12203,                 0.6208,                0.48319,                0.50168,                0.31113,                0.57406,                0.57082,                 0.0612,                 0.0001,                 0.0001,                 0.0001
                    194,                0.83836,                0.48172,                0.12026,                0.62333,                0.48338,                0.50177,                0.31097,                0.57358,                0.57111,                0.06129,                 0.0001,                 0.0001,                 0.0001
                    195,                0.82944,                0.48728,                0.11939,                0.62248,                0.48338,                0.50168,                0.31118,                0.57386,                 0.5708,                0.06123,                 0.0001,                 0.0001,                 0.0001
                    196,                0.83608,                0.48504,                0.12156,                0.62042,                0.48454,                0.50156,                0.31104,                0.57401,                0.57055,                0.06122,                 0.0001,                 0.0001,                 0.0001
                    197,                0.83998,                0.48224,                0.12177,                0.62046,                0.48286,                0.50163,                0.31137,                0.57419,                0.57039,                0.06136,                 0.0001,                 0.0001,                 0.0001
                    198,                0.82787,                 0.4841,                0.11831,                0.62294,                0.48402,                0.50156,                0.31093,                0.57478,                 0.5701,                0.06157,                 0.0001,                 0.0001,                 0.0001
                    199,                 0.8277,                0.48378,                0.12036,                0.62475,                0.48444,                0.50227,                 0.3116,                0.57464,                0.57013,                0.06158,                 0.0001,                 0.0001,                 0.0001
                    200,                0.82953,                0.48365,                0.11771,                0.62298,                0.48482,                0.50233,                0.31172,                 0.5744,                0.56998,                0.06153,                 0.0001,                 0.0001,                 0.0001
                    201,                0.83216,                0.48456,                0.11914,                0.62294,                0.48386,                0.50192,                0.31153,                0.57396,                0.57017,                0.06137,                 0.0001,                 0.0001,                 0.0001
                    202,                0.82982,                0.48262,                 0.1198,                0.62448,                0.48272,                0.50169,                 0.3112,                0.57472,                0.56944,                0.06178,                 0.0001,                 0.0001,                 0.0001
                    203,                0.82445,                0.48375,                 0.1197,                 0.6268,                0.48226,                0.50225,                0.31159,                 0.5745,                0.56925,                 0.0615,                 0.0001,                 0.0001,                 0.0001
                    204,                0.82859,                0.48386,                0.11892,                0.62442,                0.48419,                0.50261,                0.31168,                0.57425,                0.56989,                0.06144,                 0.0001,                 0.0001,                 0.0001
                    205,                0.82452,                0.48289,                0.11663,                0.62102,                0.48603,                0.50286,                0.31185,                0.57425,                0.56931,                 0.0615,                 0.0001,                 0.0001,                 0.0001
                    206,                0.81916,                0.48503,                0.11464,                0.62297,                0.48391,                0.50314,                0.31191,                0.57444,                0.56926,                0.06165,                 0.0001,                 0.0001,                 0.0001
                    207,                0.83146,                  0.483,                0.11804,                0.62564,                 0.4828,                0.50327,                0.31178,                0.57422,                0.56932,                0.06159,                 0.0001,                 0.0001,                 0.0001
                    208,                0.83406,                0.48171,                0.12041,                0.62477,                0.48348,                0.50296,                0.31172,                0.57398,                0.56977,                0.06162,                 0.0001,                 0.0001,                 0.0001
                    209,                0.81557,                0.48616,                0.11472,                 0.6219,                0.48363,                0.50235,                0.31143,                0.57456,                0.56952,                0.06181,                 0.0001,                 0.0001,                 0.0001
                    210,                 0.8238,                0.48397,                0.11621,                0.62519,                0.48286,                 0.5035,                0.31225,                0.57459,                0.56939,                0.06157,                 0.0001,                 0.0001,                 0.0001
                    211,                0.81896,                0.48588,                0.11595,                0.62177,                0.48386,                0.50286,                0.31195,                0.57397,                0.56964,                0.06149,                 0.0001,                 0.0001,                 0.0001
                    212,                0.81132,                0.48723,                0.11201,                0.62274,                0.48343,                0.50308,                0.31187,                0.57359,                0.56994,                0.06133,                 0.0001,                 0.0001,                 0.0001
                    213,                0.81982,                 0.4842,                0.11672,                0.62477,                0.48336,                  0.503,                0.31187,                0.57373,                0.56966,                0.06128,                 0.0001,                 0.0001,                 0.0001
                    214,                 0.8126,                0.48525,                0.11665,                0.62495,                0.48454,                0.50338,                0.31277,                0.57292,                0.56999,                0.06119,                 0.0001,                 0.0001,                 0.0001
                    215,                0.81629,                 0.4842,                0.11556,                0.62736,                0.48556,                0.50429,                0.31316,                0.57304,                0.57022,                0.06147,                 0.0001,                 0.0001,                 0.0001
                    216,                0.81363,                0.48397,                0.11427,                0.62763,                0.48501,                0.50453,                0.31335,                0.57311,                0.57009,                0.06143,                 0.0001,                 0.0001,                 0.0001
                    217,                0.81346,                0.48425,                0.11409,                0.62743,                 0.4868,                0.50559,                0.31401,                0.57244,                0.57004,                0.06104,                 0.0001,                 0.0001,                 0.0001
                    218,                0.81568,                0.48328,                0.11669,                0.62903,                0.48434,                0.50545,                0.31399,                0.57246,                0.56996,                0.06097,                 0.0001,                 0.0001,                 0.0001
                    219,                0.81771,                 0.4822,                0.11466,                0.63021,                0.48479,                0.50588,                0.31442,                0.57198,                0.57033,                0.06085,                 0.0001,                 0.0001,                 0.0001
                    220,                0.82655,                0.48176,                0.11732,                0.62954,                0.48535,                0.50646,                0.31477,                0.57186,                0.57025,                0.06066,                 0.0001,                 0.0001,                 0.0001
                    221,                0.81773,                0.48366,                0.11661,                0.62937,                0.48583,                0.50674,                0.31488,                0.57182,                0.56968,                0.06068,                 0.0001,                 0.0001,                 0.0001
                    222,                0.81515,                0.48247,                0.11633,                0.63169,                 0.4843,                0.50615,                0.31403,                0.57208,                0.56929,                 0.0606,                 0.0001,                 0.0001,                 0.0001
                    223,                0.81826,                0.48384,                0.11619,                0.62963,                0.48665,                 0.5061,                0.31435,                0.57144,                 0.5697,                0.06043,                 0.0001,                 0.0001,                 0.0001
                    224,                0.80952,                 0.4824,                0.11496,                0.62976,                0.48754,                0.50632,                0.31449,                0.57113,                0.56976,                0.06038,                 0.0001,                 0.0001,                 0.0001
                    225,                0.80894,                0.48467,                0.11134,                0.62915,                0.48884,                0.50671,                0.31427,                0.57074,                0.56979,                0.06033,                 0.0001,                 0.0001,                 0.0001
                    226,                0.81592,                0.48315,                0.11743,                0.63145,                0.48576,                0.50582,                0.31411,                0.57053,                0.56987,                0.06036,                 0.0001,                 0.0001,                 0.0001
                    227,                 0.8189,                 0.4809,                0.11604,                0.63399,                0.48665,                0.50613,                0.31431,                0.57001,                0.57022,                0.06022,                 0.0001,                 0.0001,                 0.0001
                    228,                0.82564,                0.47969,                0.11743,                0.63014,                0.48927,                0.50637,                 0.3149,                 0.5705,                0.56978,                0.06041,                 0.0001,                 0.0001,                 0.0001
                    229,                0.81606,                 0.4822,                0.11504,                 0.6306,                  0.487,                0.50697,                 0.3153,                0.57019,                0.57001,                0.06041,                 0.0001,                 0.0001,                 0.0001
                    230,                0.81342,                0.48299,                0.11685,                0.62735,                0.48851,                0.50778,                0.31565,                0.57026,                0.57012,                0.06036,                 0.0001,                 0.0001,                 0.0001
                    231,                  0.821,                0.48068,                0.11655,                0.62584,                0.48949,                0.50737,                0.31538,                0.57031,                0.56984,                0.06037,                 0.0001,                 0.0001,                 0.0001
                    232,                0.80961,                0.48238,                 0.1135,                0.62657,                0.48979,                0.50774,                0.31557,                0.57057,                0.56976,                0.06027,                 0.0001,                 0.0001,                 0.0001
                    233,                0.80799,                0.48275,                0.11348,                0.62774,                  0.492,                0.50859,                 0.3163,                0.57032,                0.56974,                0.05997,                 0.0001,                 0.0001,                 0.0001
                    234,                0.81064,                0.48269,                0.11395,                0.62824,                0.49355,                0.50956,                0.31718,                0.57037,                0.57003,                0.06015,                 0.0001,                 0.0001,                 0.0001
                    235,                0.81055,                0.48187,                0.11233,                0.62914,                0.49385,                0.50901,                0.31704,                0.57078,                0.56971,                0.06007,                 0.0001,                 0.0001,                 0.0001
                    236,                0.80769,                0.48174,                 0.1138,                 0.6309,                0.49289,                   0.51,                0.31746,                0.57015,                0.56984,                0.05997,                 0.0001,                 0.0001,                 0.0001
                    237,                0.81826,                0.47924,                0.11635,                0.63451,                0.49269,                0.50965,                 0.3173,                0.56984,                0.57013,                 0.0599,                 0.0001,                 0.0001,                 0.0001
                    238,                0.81426,                0.48015,                 0.1141,                0.63951,                0.49034,                0.50976,                0.31747,                0.56977,                0.57024,                0.05971,                 0.0001,                 0.0001,                 0.0001
                    239,                0.81246,                0.48178,                0.11658,                0.63567,                0.49022,                0.50914,                 0.3165,                0.56967,                 0.5702,                0.05969,                 0.0001,                 0.0001,                 0.0001
                    240,                0.79682,                0.48276,                0.11172,                0.64004,                0.49021,                0.50914,                0.31674,                0.57018,                0.56986,                0.05995,                 0.0001,                 0.0001,                 0.0001
                    241,                0.81267,                0.47971,                0.11417,                0.63773,                0.49111,                0.50991,                0.31722,                0.56965,                0.57022,                0.05978,                 0.0001,                 0.0001,                 0.0001
                    242,                0.81422,                0.48038,                0.11588,                0.63643,                0.49109,                0.50976,                0.31691,                0.57005,                0.56993,                 0.0599,                 0.0001,                 0.0001,                 0.0001
                    243,                0.80387,                0.48192,                 0.1113,                0.63594,                0.49187,                 0.5098,                0.31688,                0.56942,                0.57021,                0.05982,                 0.0001,                 0.0001,                 0.0001
                    244,                0.80801,                0.48123,                0.11377,                0.63635,                0.49082,                0.50979,                0.31712,                0.56951,                0.57053,                0.05981,                 0.0001,                 0.0001,                 0.0001
                    245,                0.82115,                0.47665,                0.11781,                0.63874,                0.49119,                0.51009,                0.31775,                0.56925,                0.57086,                 0.0596,                 0.0001,                 0.0001,                 0.0001
                    246,                0.80977,                 0.4815,                0.11478,                0.63988,                0.49003,                0.51027,                0.31791,                0.56897,                0.57079,                0.05955,                 0.0001,                 0.0001,                 0.0001
                    247,                0.81541,                0.48071,                0.11433,                 0.6403,                0.48856,                0.51025,                0.31771,                0.56928,                0.57027,                0.05969,                 0.0001,                 0.0001,                 0.0001
                    248,                0.81029,                0.48078,                0.11459,                 0.6384,                0.48991,                0.50975,                0.31743,                0.56902,                0.57033,                0.05987,                 0.0001,                 0.0001,                 0.0001
                    249,                0.80917,                0.48117,                0.11507,                0.64074,                0.48943,                0.50982,                0.31775,                0.56898,                0.57066,                0.05996,                 0.0001,                 0.0001,                 0.0001
                    250,                0.79386,                0.48325,                 0.1086,                0.63654,                0.48836,                0.50987,                0.31762,                0.56875,                0.57061,                0.06016,                 0.0001,                 0.0001,                 0.0001
                    251,                0.80419,                0.48078,                 0.1132,                0.63687,                0.48911,                0.50982,                0.31789,                0.56765,                0.57132,                0.05988,                 0.0001,                 0.0001,                 0.0001
                    252,                0.80338,                0.48051,                0.11131,                0.64216,                0.48875,                0.51089,                0.31834,                0.56771,                0.57073,                0.05978,                 0.0001,                 0.0001,                 0.0001
                    253,                0.80562,                0.48128,                 0.1144,                0.64017,                0.48847,                0.51093,                0.31821,                0.56712,                0.57144,                0.05971,                 0.0001,                 0.0001,                 0.0001
                    254,                0.80917,                0.47942,                0.11349,                0.63971,                0.49036,                0.51114,                0.31863,                0.56779,                0.57088,                0.06008,                 0.0001,                 0.0001,                 0.0001
                    255,                0.79938,                0.47915,                 0.1122,                0.63652,                 0.4899,                0.51066,                0.31807,                0.56809,                0.57117,                0.06019,                 0.0001,                 0.0001,                 0.0001
                    256,                0.80269,                0.48051,                0.11004,                0.63577,                0.49123,                0.51128,                0.31849,                0.56773,                0.57113,                0.05986,                 0.0001,                 0.0001,                 0.0001
                    257,                0.80245,                0.48044,                0.11202,                0.63161,                0.49209,                0.51089,                0.31816,                0.56834,                0.57072,                0.05996,                 0.0001,                 0.0001,                 0.0001
                    258,                0.80321,                0.47782,                0.11244,                0.63067,                0.49241,                 0.5108,                0.31842,                0.56778,                0.57127,                0.05984,                 0.0001,                 0.0001,                 0.0001
                    259,                0.79715,                0.48052,                0.11107,                0.62988,                0.49257,                0.51049,                0.31776,                0.56819,                0.57081,                0.06011,                 0.0001,                 0.0001,                 0.0001
                    260,                0.79624,                 0.4813,                0.11032,                0.63313,                0.49183,                0.51092,                0.31823,                0.56708,                0.57161,                 0.0598,                 0.0001,                 0.0001,                 0.0001
                    261,                0.80779,                0.47926,                0.11544,                0.63499,                0.49186,                0.51141,                0.31841,                0.56725,                0.57183,                0.05983,                 0.0001,                 0.0001,                 0.0001
                    262,                0.80958,                0.47694,                0.11704,                0.63121,                0.49426,                  0.511,                0.31809,                0.56744,                0.57155,                0.05987,                 0.0001,                 0.0001,                 0.0001
                    263,                0.79051,                0.48211,                0.10924,                0.63289,                0.49368,                0.51239,                0.31875,                0.56725,                0.57175,                0.05982,                 0.0001,                 0.0001,                 0.0001
                    264,                0.79717,                0.48055,                 0.1108,                0.64151,                0.48987,                0.51244,                0.31883,                0.56724,                0.57154,                0.06005,                 0.0001,                 0.0001,                 0.0001
                    265,                0.80428,                0.47869,                0.11465,                  0.644,                 0.4864,                0.51206,                0.31855,                0.56758,                0.57155,                   0.06,                 0.0001,                 0.0001,                 0.0001
                    266,                0.79771,                0.47916,                0.11316,                0.63687,                0.49216,                0.51273,                0.31877,                0.56758,                0.57196,                0.06001,                 0.0001,                 0.0001,                 0.0001
                    267,                0.79455,                0.47992,                0.10935,                0.63944,                0.49161,                0.51364,                0.31951,                0.56725,                0.57149,                0.05986,                 0.0001,                 0.0001,                 0.0001
                    268,                0.79681,                0.47941,                0.11186,                0.63791,                0.49117,                0.51322,                0.31935,                0.56697,                0.57182,                0.05978,                 0.0001,                 0.0001,                 0.0001
                    269,                0.78677,                0.48029,                0.11004,                0.63877,                0.49056,                0.51265,                0.31912,                0.56721,                0.57149,                0.05976,                 0.0001,                 0.0001,                 0.0001
                    270,                0.79568,                0.47656,                0.10962,                0.63868,                0.48989,                0.51361,                0.32002,                0.56736,                0.57124,                0.05993,                 0.0001,                 0.0001,                 0.0001
                    271,                 0.7924,                0.47946,                0.11144,                0.63992,                0.49099,                0.51434,                0.32017,                 0.5672,                0.57107,                0.05989,                 0.0001,                 0.0001,                 0.0001
                    272,                0.78253,                  0.481,                0.10803,                0.64409,                0.48894,                 0.5144,                0.32039,                0.56686,                 0.5711,                0.05982,                 0.0001,                 0.0001,                 0.0001
                    273,                0.81045,                 0.4764,                0.11605,                0.64337,                0.48768,                0.51406,                0.32019,                0.56664,                0.57151,                0.05977,                 0.0001,                 0.0001,                 0.0001
                    274,                0.80746,                0.47726,                0.11397,                0.63847,                0.49089,                0.51456,                0.32029,                0.56702,                0.57142,                0.05973,                 0.0001,                 0.0001,                 0.0001
                    275,                0.78631,                0.48298,                0.10937,                0.63904,                0.49443,                0.51536,                0.32137,                0.56654,                0.57204,                0.05976,                 0.0001,                 0.0001,                 0.0001
                    276,                0.80029,                0.47679,                0.11291,                0.63551,                0.49476,                0.51557,                0.32104,                0.56656,                0.57223,                0.05964,                 0.0001,                 0.0001,                 0.0001
                    277,                0.79108,                0.47917,                0.11144,                0.63584,                0.49501,                0.51546,                0.32126,                0.56673,                0.57224,                0.05965,                 0.0001,                 0.0001,                 0.0001
                    278,                0.79299,                0.47907,                0.11128,                0.63527,                 0.4933,                0.51451,                0.32078,                0.56682,                0.57258,                0.05955,                 0.0001,                 0.0001,                 0.0001
                    279,                0.79324,                0.47782,                0.11088,                 0.6374,                0.49321,                0.51474,                0.32119,                0.56631,                0.57239,                0.05959,                 0.0001,                 0.0001,                 0.0001
                    280,                0.79556,                0.47852,                0.11319,                0.63653,                0.49348,                0.51523,                0.32152,                0.56636,                0.57245,                0.05959,                 0.0001,                 0.0001,                 0.0001
                    281,                0.78718,                0.47963,                0.10767,                0.63629,                0.49323,                 0.5155,                 0.3217,                0.56658,                0.57231,                0.05956,                 0.0001,                 0.0001,                 0.0001
                    282,                0.79355,                0.47894,                0.11123,                0.63691,                0.49431,                0.51553,                0.32195,                0.56613,                0.57256,                0.05953,                 0.0001,                 0.0001,                 0.0001
                    283,                 0.7922,                0.47946,                0.10945,                0.63755,                0.49329,                0.51565,                0.32211,                0.56609,                0.57253,                0.05962,                 0.0001,                 0.0001,                 0.0001
                    284,                0.79451,                0.47735,                 0.1145,                0.63782,                0.49432,                0.51652,                0.32253,                 0.5661,                0.57252,                0.05959,                 0.0001,                 0.0001,                 0.0001
                    285,                0.78111,                0.48097,                0.10805,                0.63864,                0.49368,                0.51521,                0.32162,                0.56577,                 0.5726,                0.05951,                 0.0001,                 0.0001,                 0.0001
                    286,                0.79496,                0.47739,                0.11245,                0.63939,                0.49407,                0.51499,                0.32139,                0.56617,                0.57257,                0.05963,                 0.0001,                 0.0001,                 0.0001
                    287,                0.78266,                0.47983,                0.10717,                0.63911,                0.49331,                0.51483,                 0.3213,                 0.5664,                0.57268,                 0.0597,                 0.0001,                 0.0001,                 0.0001
                    288,                0.80026,                0.47638,                0.11379,                0.63679,                0.49527,                0.51464,                0.32131,                0.56667,                0.57244,                0.05961,                 0.0001,                 0.0001,                 0.0001
                    289,                0.78493,                0.47971,                0.10711,                0.63628,                0.49524,                0.51404,                0.32079,                0.56653,                0.57234,                0.05951,                 0.0001,                 0.0001,                 0.0001
                    290,                0.78638,                0.47701,                0.10803,                0.62944,                0.49689,                0.51349,                0.32052,                0.56618,                0.57275,                0.05944,                 0.0001,                 0.0001,                 0.0001
                    291,                0.78953,                0.47707,                0.10973,                0.63123,                0.49535,                0.51315,                0.32023,                0.56562,                0.57303,                0.05945,                 0.0001,                 0.0001,                 0.0001
                    292,                0.77539,                0.47941,                0.10592,                 0.6312,                0.49512,                0.51283,                0.31985,                0.56557,                0.57302,                0.05943,                 0.0001,                 0.0001,                 0.0001
                    293,                0.78291,                0.47877,                 0.1072,                0.63142,                 0.4954,                0.51295,                0.31974,                0.56531,                0.57285,                0.05927,                 0.0001,                 0.0001,                 0.0001
                    294,                 0.7901,                0.47624,                0.11149,                0.63485,                0.49422,                0.51327,                0.31994,                0.56488,                0.57301,                 0.0592,                 0.0001,                 0.0001,                 0.0001
                    295,                 0.7856,                0.47851,                0.11012,                0.63672,                0.49397,                0.51385,                0.32006,                0.56456,                0.57288,                0.05902,                 0.0001,                 0.0001,                 0.0001
                    296,                0.78552,                0.47772,                0.10933,                0.63572,                0.49502,                0.51452,                0.32039,                0.56426,                 0.5732,                0.05892,                 0.0001,                 0.0001,                 0.0001
                    297,                0.79175,                0.47561,                0.10892,                0.63472,                0.49557,                0.51425,                0.32024,                0.56409,                 0.5733,                 0.0589,                 0.0001,                 0.0001,                 0.0001
                    298,                0.79156,                0.47523,                 0.1092,                0.63499,                0.49444,                0.51361,                0.31999,                0.56437,                0.57308,                0.05887,                 0.0001,                 0.0001,                 0.0001
                    299,                0.78581,                0.47738,                0.11051,                0.63142,                0.49532,                0.51388,                 0.3201,                0.56466,                0.57263,                0.05905,                 0.0001,                 0.0001,                 0.0001
                    300,                0.77691,                0.47977,                0.10546,                0.63137,                0.49605,                0.51452,                0.32069,                0.56462,                0.57297,                0.05918,                 0.0001,                 0.0001,                 0.0001
                    301,                0.79047,                0.47584,                0.11174,                0.63057,                0.49608,                0.51454,                 0.3208,                0.56411,                0.57339,                0.05899,                 0.0001,                 0.0001,                 0.0001
                    302,                0.78672,                0.47804,                0.10737,                0.62992,                0.49876,                0.51474,                0.32088,                0.56409,                0.57358,                0.05893,                 0.0001,                 0.0001,                 0.0001
                    303,                0.79144,                0.47417,                0.11111,                0.62914,                0.49914,                0.51507,                0.32127,                  0.564,                 0.5735,                0.05891,                 0.0001,                 0.0001,                 0.0001
                    304,                0.79335,                0.47543,                0.11094,                0.63186,                0.49817,                0.51478,                0.32125,                0.56411,                0.57348,                0.05905,                 0.0001,                 0.0001,                 0.0001
                    305,                0.77932,                0.47732,                0.10603,                0.63615,                0.49705,                0.51457,                 0.3209,                0.56394,                0.57386,                0.05912,                 0.0001,                 0.0001,                 0.0001
                    306,                 0.7897,                0.47792,                0.11113,                0.63373,                0.49705,                0.51454,                0.32084,                0.56421,                0.57397,                0.05926,                 0.0001,                 0.0001,                 0.0001
                    307,                0.78629,                0.47477,                0.11029,                0.63426,                0.49722,                0.51474,                 0.3214,                0.56466,                0.57345,                 0.0595,                 0.0001,                 0.0001,                 0.0001
                    308,                0.78321,                 0.4769,                  0.107,                0.63802,                0.49488,                0.51442,                0.32139,                0.56413,                0.57401,                0.05939,                 0.0001,                 0.0001,                 0.0001
                    309,                 0.7792,                0.47763,                0.10653,                0.64056,                0.49261,                0.51386,                0.32086,                 0.5635,                0.57446,                0.05924,                 0.0001,                 0.0001,                 0.0001
                    310,                0.79149,                0.47661,                0.11133,                0.64161,                0.49284,                0.51406,                0.32082,                0.56297,                0.57493,                0.05919,                 0.0001,                 0.0001,                 0.0001
                    311,                 0.7857,                0.47657,                0.10802,                0.63959,                0.49241,                0.51407,                0.32077,                0.56287,                0.57535,                0.05914,                 0.0001,                 0.0001,                 0.0001
                    312,                0.78832,                0.47488,                0.11009,                0.64144,                0.49205,                0.51423,                0.32111,                 0.5627,                0.57543,                0.05912,                 0.0001,                 0.0001,                 0.0001
                    313,                0.77874,                0.47625,                0.10715,                0.63916,                0.49305,                0.51422,                0.32105,                0.56311,                0.57518,                0.05925,                 0.0001,                 0.0001,                 0.0001
                    314,                0.78367,                0.47484,                0.10863,                0.63712,                0.49363,                0.51387,                0.32087,                0.56332,                0.57516,                0.05956,                 0.0001,                 0.0001,                 0.0001
                    315,                0.78701,                0.47517,                0.10821,                0.63812,                0.49485,                0.51411,                0.32089,                 0.5631,                0.57516,                 0.0596,                 0.0001,                 0.0001,                 0.0001
                    316,                0.79516,                0.47349,                0.11183,                0.63465,                0.49526,                0.51505,                0.32144,                0.56389,                0.57531,                0.05975,                 0.0001,                 0.0001,                 0.0001
                    317,                0.78722,                0.47487,                0.10998,                0.63765,                 0.4967,                0.51608,                0.32201,                0.56312,                0.57544,                0.05957,                 0.0001,                 0.0001,                 0.0001
                    318,                0.78302,                0.47507,                0.10691,                0.63708,                0.49503,                0.51549,                0.32174,                0.56364,                0.57539,                0.05947,                 0.0001,                 0.0001,                 0.0001
                    319,                0.78722,                0.47482,                0.10795,                0.63488,                 0.4957,                0.51618,                0.32164,                0.56389,                0.57542,                 0.0595,                 0.0001,                 0.0001,                 0.0001
                    320,                0.78861,                0.47568,                0.10724,                0.63837,                0.49519,                0.51617,                 0.3217,                0.56423,                0.57525,                0.05964,                 0.0001,                 0.0001,                 0.0001
