                  epoch,        train/giou_loss,         train/cls_loss,          train/l1_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),          val/giou_loss,           val/cls_loss,            val/l1_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    318,                0.77005,                0.48464,                 0.1043,                0.63528,                0.49501,                0.51127,                0.31779,                 0.5662,                0.58669,                0.06139,                 0.0001,                 0.0001,                 0.0001
                    319,                0.77529,                0.48432,                0.10561,                0.63404,                0.49597,                0.51153,                0.31741,                0.56607,                0.58662,                0.06134,                 0.0001,                 0.0001,                 0.0001
                    320,                0.77832,                0.48508,                 0.1049,                0.63502,                0.49631,                 0.5118,                0.31774,                0.56626,                0.58632,                0.06143,                 0.0001,                 0.0001,                 0.0001
                    321,                0.76609,                0.48635,                0.10296,                0.63778,                0.49617,                0.51179,                0.31824,                0.56547,                 0.5866,                0.06118,                 0.0001,                 0.0001,                 0.0001
                    322,                0.77143,                0.48598,                0.10618,                0.63925,                0.49457,                0.51197,                0.31795,                0.56536,                0.58646,                0.06113,                 0.0001,                 0.0001,                 0.0001
                    323,                0.77036,                0.48387,                0.10452,                0.63635,                0.49584,                0.51267,                0.31855,                0.56535,                0.58639,                0.06107,                 0.0001,                 0.0001,                 0.0001
                    324,                0.76166,                 0.4867,                0.10231,                0.63921,                0.49564,                 0.5134,                0.31899,                0.56542,                0.58652,                0.06112,                 0.0001,                 0.0001,                 0.0001
                    325,                0.77736,                0.48325,                0.10712,                0.63939,                 0.4945,                0.51353,                0.31926,                0.56553,                0.58662,                0.06115,                 0.0001,                 0.0001,                 0.0001
                    326,                0.77454,                0.48337,                0.10493,                0.63908,                0.49502,                0.51352,                0.31903,                0.56576,                0.58649,                0.06134,                 0.0001,                 0.0001,                 0.0001
                    327,                0.76986,                0.48525,                0.10651,                0.63846,                0.49684,                0.51378,                0.31937,                0.56584,                0.58644,                0.06142,                 0.0001,                 0.0001,                 0.0001
                    328,                0.77245,                0.48532,                0.10616,                 0.6372,                0.49748,                0.51481,                0.31941,                0.56523,                0.58681,                0.06124,                 0.0001,                 0.0001,                 0.0001
                    329,                0.77714,                0.48196,                0.10671,                0.63637,                0.49805,                0.51501,                0.31971,                0.56538,                0.58699,                0.06125,                 0.0001,                 0.0001,                 0.0001
                    330,                0.76874,                 0.4822,                0.10654,                0.63594,                0.49741,                0.51427,                0.31924,                0.56525,                0.58711,                 0.0611,                 0.0001,                 0.0001,                 0.0001
                    331,                0.76806,                0.48466,                0.10355,                0.63546,                0.49662,                0.51352,                0.31912,                0.56568,                0.58658,                0.06118,                 0.0001,                 0.0001,                 0.0001
                    332,                0.76124,                0.48507,                0.10159,                0.63603,                0.49619,                0.51382,                0.31941,                0.56574,                0.58681,                0.06124,                 0.0001,                 0.0001,                 0.0001
                    333,                0.77592,                0.48144,                0.10595,                0.63804,                0.49481,                0.51333,                 0.3187,                0.56524,                0.58731,                 0.0612,                 0.0001,                 0.0001,                 0.0001
                    334,                0.76737,                 0.4829,                 0.1056,                0.63798,                0.49759,                0.51341,                0.31865,                0.56548,                 0.5873,                0.06102,                 0.0001,                 0.0001,                 0.0001
                    335,                0.76794,                0.48306,                0.10464,                 0.6386,                 0.4956,                0.51395,                0.31896,                0.56544,                0.58793,                0.06101,                 0.0001,                 0.0001,                 0.0001
                    336,                0.75946,                0.48694,                0.10187,                0.63841,                0.49667,                 0.5142,                0.31911,                0.56523,                 0.5881,                0.06106,                 0.0001,                 0.0001,                 0.0001
                    337,                0.77485,                0.48189,                0.10709,                0.63958,                0.49786,                0.51417,                0.31884,                0.56518,                0.58817,                0.06103,                 0.0001,                 0.0001,                 0.0001
                    338,                0.77053,                0.48337,                0.10611,                0.63942,                0.49772,                0.51472,                0.31917,                0.56521,                 0.5882,                0.06115,                 0.0001,                 0.0001,                 0.0001
                    339,                0.76925,                0.48282,                0.10405,                 0.6398,                0.49801,                0.51506,                0.31944,                0.56557,                0.58782,                0.06137,                 0.0001,                 0.0001,                 0.0001
                    340,                0.77106,                0.48229,                0.10537,                0.64548,                0.49249,                0.51456,                0.31912,                0.56559,                0.58835,                0.06144,                 0.0001,                 0.0001,                 0.0001
                    341,                0.77226,                0.48193,                0.10547,                0.64408,                0.49386,                0.51461,                0.31904,                0.56558,                0.58818,                0.06145,                 0.0001,                 0.0001,                 0.0001
                    342,                0.77247,                0.48249,                0.10564,                0.64365,                0.49351,                0.51327,                0.31867,                0.56552,                0.58851,                0.06136,                 0.0001,                 0.0001,                 0.0001
                    343,                0.77178,                 0.4819,                 0.1082,                0.63833,                0.49554,                 0.5133,                0.31888,                0.56615,                0.58844,                0.06167,                 0.0001,                 0.0001,                 0.0001
                    344,                0.76776,                0.48172,                0.10455,                0.63697,                0.49602,                 0.5127,                0.31895,                 0.5657,                0.58875,                0.06159,                 0.0001,                 0.0001,                 0.0001
                    345,                 0.7751,                 0.4796,                0.11006,                 0.6409,                0.49634,                0.51314,                0.31927,                0.56615,                0.58828,                0.06184,                 0.0001,                 0.0001,                 0.0001
                    346,                0.76482,                0.48248,                0.10542,                0.63931,                 0.4968,                0.51303,                0.31922,                0.56614,                0.58827,                0.06179,                 0.0001,                 0.0001,                 0.0001
                    347,                0.76821,                0.48001,                 0.1047,                0.64291,                0.49526,                0.51377,                0.31965,                0.56591,                0.58857,                0.06175,                 0.0001,                 0.0001,                 0.0001
                    348,                0.76195,                0.48308,                 0.1032,                 0.6418,                0.49569,                0.51408,                0.32039,                0.56537,                0.58871,                0.06149,                 0.0001,                 0.0001,                 0.0001
                    349,                0.76361,                0.48079,                0.10354,                0.64205,                0.49672,                 0.5148,                0.32114,                0.56574,                0.58867,                 0.0614,                 0.0001,                 0.0001,                 0.0001
                    350,                0.77398,                0.48053,                0.10497,                0.63891,                 0.4977,                0.51458,                0.32066,                0.56605,                0.58872,                0.06156,                 0.0001,                 0.0001,                 0.0001
                    351,                0.75188,                0.48324,                0.09961,                0.63999,                0.49767,                0.51397,                0.32024,                0.56648,                0.58863,                0.06179,                 0.0001,                 0.0001,                 0.0001
                    352,                 0.7674,                0.48063,                0.10604,                0.63411,                0.50031,                0.51379,                0.32017,                0.56597,                0.58924,                0.06167,                 0.0001,                 0.0001,                 0.0001
                    353,                0.75526,                0.48394,                0.10065,                0.63675,                0.49719,                0.51271,                0.31947,                0.56623,                0.58925,                 0.0617,                 0.0001,                 0.0001,                 0.0001
                    354,                0.76357,                0.48105,                0.10251,                0.63573,                0.49862,                0.51407,                0.32003,                0.56638,                0.58914,                0.06163,                 0.0001,                 0.0001,                 0.0001
                    355,                 0.7675,                0.48026,                0.10509,                0.63531,                0.49903,                0.51484,                0.32025,                0.56602,                 0.5893,                0.06158,                 0.0001,                 0.0001,                 0.0001
                    356,                0.76185,                0.48172,                0.10319,                0.63682,                0.49822,                0.51436,                0.32042,                0.56606,                0.58941,                0.06158,                 0.0001,                 0.0001,                 0.0001
                    357,                0.76422,                 0.4818,                0.10618,                0.63977,                0.49727,                0.51402,                0.31985,                0.56632,                 0.5892,                0.06146,                 0.0001,                 0.0001,                 0.0001
                    358,                0.75675,                 0.4828,                0.10279,                0.63657,                0.49808,                0.51359,                0.32001,                0.56664,                0.58903,                0.06159,                 0.0001,                 0.0001,                 0.0001
                    359,                0.76588,                0.47981,                0.10481,                0.63246,                0.49918,                0.51315,                0.31954,                0.56676,                0.58908,                0.06175,                 0.0001,                 0.0001,                 0.0001
                    360,                0.76414,                0.47936,                0.10396,                0.63263,                0.49906,                0.51397,                   0.32,                0.56653,                0.58946,                0.06189,                 0.0001,                 0.0001,                 0.0001
                    361,                0.75466,                0.48028,                0.10264,                 0.6324,                 0.4997,                0.51409,                0.32027,                0.56585,                 0.5901,                0.06184,                 0.0001,                 0.0001,                 0.0001
                    362,                0.76559,                0.48152,                0.10625,                 0.6326,                0.49893,                0.51438,                0.32029,                0.56588,                0.59033,                0.06186,                 0.0001,                 0.0001,                 0.0001
                    363,                0.76167,                 0.4785,                0.10388,                0.63285,                0.49825,                0.51321,                0.31945,                0.56614,                0.59062,                0.06192,                 0.0001,                 0.0001,                 0.0001
                    364,                 0.7629,                0.48087,                 0.1032,                0.63231,                0.49534,                0.51136,                0.31843,                 0.5661,                0.59099,                0.06186,                 0.0001,                 0.0001,                 0.0001
                    365,                 0.7544,                0.48283,                0.10214,                0.63167,                0.49754,                0.51213,                0.31876,                0.56614,                0.59097,                0.06199,                 0.0001,                 0.0001,                 0.0001
                    366,                0.75953,                0.48093,                 0.1027,                0.63332,                0.49799,                0.51314,                0.31957,                0.56634,                0.59089,                0.06227,                 0.0001,                 0.0001,                 0.0001
                    367,                 0.7519,                0.48268,                0.10261,                0.63038,                0.50144,                 0.5129,                0.31924,                 0.5667,                 0.5907,                0.06224,                 0.0001,                 0.0001,                 0.0001
                    368,                 0.7525,                0.48117,                 0.1017,                0.63632,                0.49629,                0.51257,                  0.319,                0.56694,                 0.5909,                0.06216,                 0.0001,                 0.0001,                 0.0001
                    369,                 0.7622,                0.48093,                0.10319,                0.63838,                0.49528,                0.51268,                0.31937,                0.56661,                0.59093,                0.06204,                 0.0001,                 0.0001,                 0.0001
                    370,                0.76411,                 0.4792,                0.10383,                0.63703,                0.49773,                0.51262,                0.31932,                0.56619,                0.59163,                0.06172,                 0.0001,                 0.0001,                 0.0001
                    371,                0.76562,                0.47966,                0.10431,                0.63552,                0.49878,                0.51251,                0.31936,                0.56584,                0.59212,                0.06167,                 0.0001,                 0.0001,                 0.0001
                    372,                0.76384,                0.47896,                0.10525,                0.63684,                0.49679,                0.51215,                0.31909,                0.56586,                0.59229,                0.06158,                 0.0001,                 0.0001,                 0.0001
                    373,                 0.7664,                0.47919,                0.10323,                0.63653,                0.49678,                0.51153,                0.31893,                0.56554,                0.59226,                 0.0615,                 0.0001,                 0.0001,                 0.0001
                    374,                0.75929,                0.48017,                0.10472,                0.63573,                0.49552,                0.51057,                0.31841,                0.56562,                0.59215,                0.06163,                 0.0001,                 0.0001,                 0.0001
                    375,                0.76183,                0.47788,                0.10482,                0.63775,                0.49683,                0.51162,                0.31897,                0.56575,                0.59229,                 0.0617,                 0.0001,                 0.0001,                 0.0001
                    376,                0.76301,                0.47925,                0.10419,                0.63735,                0.49825,                0.51239,                0.31951,                0.56528,                0.59248,                0.06157,                 0.0001,                 0.0001,                 0.0001
                    377,                 0.7607,                0.47843,                0.10287,                 0.6366,                0.49752,                0.51118,                0.31881,                0.56572,                  0.592,                0.06142,                 0.0001,                 0.0001,                 0.0001
                    378,                0.75409,                0.47872,                0.10112,                0.63476,                0.49843,                0.51151,                0.31872,                0.56555,                0.59231,                0.06146,                 0.0001,                 0.0001,                 0.0001
                    379,                0.75794,                0.47812,                 0.1028,                0.63553,                0.49814,                0.51132,                0.31832,                0.56571,                0.59262,                0.06141,                 0.0001,                 0.0001,                 0.0001
                    380,                0.75965,                0.47792,                0.10284,                0.63838,                0.49753,                0.51195,                0.31855,                0.56492,                0.59304,                0.06112,                 0.0001,                 0.0001,                 0.0001
                    381,                0.76408,                0.47801,                0.10312,                0.63762,                0.49582,                0.51144,                0.31815,                  0.565,                0.59318,                0.06118,                 0.0001,                 0.0001,                 0.0001
                    382,                0.76031,                 0.4786,                0.10353,                0.63744,                0.49892,                0.51216,                0.31869,                0.56474,                0.59345,                0.06109,                 0.0001,                 0.0001,                 0.0001
                    383,                0.76983,                0.47588,                0.10579,                0.63875,                0.49872,                0.51159,                0.31777,                0.56498,                0.59278,                0.06119,                 0.0001,                 0.0001,                 0.0001
                    384,                0.75294,                0.47817,                0.10147,                0.64056,                0.49643,                0.51063,                 0.3174,                 0.5647,                0.59282,                0.06118,                 0.0001,                 0.0001,                 0.0001
                    385,                0.75218,                0.47796,                0.10218,                0.63962,                0.49847,                 0.5106,                0.31771,                0.56422,                0.59345,                0.06124,                 0.0001,                 0.0001,                 0.0001
                    386,                0.75789,                 0.4786,                0.10131,                0.64245,                0.49576,                0.51048,                0.31754,                0.56418,                0.59332,                0.06102,                 0.0001,                 0.0001,                 0.0001
                    387,                0.75972,                0.47768,                0.10293,                0.64063,                0.49892,                0.51126,                0.31842,                0.56414,                0.59344,                0.06123,                 0.0001,                 0.0001,                 0.0001
                    388,                  0.762,                0.47791,                0.10423,                0.64305,                0.49726,                 0.5115,                0.31841,                0.56466,                 0.5933,                0.06118,                 0.0001,                 0.0001,                 0.0001
                    389,                0.75235,                0.47895,                0.10384,                0.64059,                0.49824,                0.51108,                0.31804,                0.56493,                0.59355,                0.06133,                 0.0001,                 0.0001,                 0.0001
