                  epoch,        train/giou_loss,         train/cls_loss,          train/l1_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),          val/giou_loss,           val/cls_loss,            val/l1_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    160,                0.84163,                0.47885,                 0.1288,                0.63079,                0.46551,                0.48906,                0.29993,                0.56892,                0.56693,                0.06464,                 0.0001,                 0.0001,                 0.0001
                    161,                0.84024,                0.47979,                0.12733,                0.62873,                0.46714,                0.48926,                0.29999,                0.56939,                 0.5663,                0.06484,                 0.0001,                 0.0001,                 0.0001
                    162,                0.83636,                0.47994,                0.12475,                0.62486,                0.46647,                0.48869,                0.29929,                0.56889,                0.56671,                0.06465,                 0.0001,                 0.0001,                 0.0001
                    163,                0.83687,                0.47839,                0.12671,                0.62497,                0.46712,                0.48825,                0.29876,                0.56876,                0.56665,                0.06473,                 0.0001,                 0.0001,                 0.0001
                    164,                0.84066,                0.47955,                0.12697,                0.62413,                0.46775,                0.48871,                0.29899,                0.56927,                0.56578,                0.06491,                 0.0001,                 0.0001,                 0.0001
                    165,                0.83326,                  0.483,                0.12639,                0.62032,                0.47109,                0.48996,                0.29983,                0.56915,                0.56605,                0.06487,                 0.0001,                 0.0001,                 0.0001
                    166,                 0.8341,                0.47966,                0.12535,                0.61798,                  0.472,                0.49124,                0.30042,                0.56863,                 0.5661,                0.06475,                 0.0001,                 0.0001,                 0.0001
                    167,                0.82809,                0.48151,                0.12342,                0.62409,                0.47107,                0.49105,                0.30036,                0.56799,                0.56628,                0.06452,                 0.0001,                 0.0001,                 0.0001
                    168,                0.83653,                0.47793,                0.12695,                 0.6253,                0.46982,                0.49106,                0.30031,                 0.5682,                0.56574,                 0.0646,                 0.0001,                 0.0001,                 0.0001
                    169,                0.83243,                0.48047,                0.12438,                0.62171,                0.47096,                0.49071,                 0.3003,                 0.5678,                0.56607,                0.06451,                 0.0001,                 0.0001,                 0.0001
                    170,                0.83177,                0.48044,                0.12552,                0.61997,                0.47254,                0.49112,                0.30039,                0.56771,                0.56611,                0.06452,                 0.0001,                 0.0001,                 0.0001
                    171,                0.82057,                0.48428,                0.12285,                 0.6186,                0.47194,                0.49088,                0.30025,                0.56725,                0.56599,                0.06437,                 0.0001,                 0.0001,                 0.0001
                    172,                0.82636,                0.48186,                0.12351,                 0.6221,                0.47131,                0.49201,                0.30111,                0.56629,                0.56652,                0.06431,                 0.0001,                 0.0001,                 0.0001
                    173,                0.83237,                0.47915,                0.12504,                0.61847,                 0.4715,                0.49174,                0.30089,                0.56656,                0.56612,                0.06417,                 0.0001,                 0.0001,                 0.0001
                    174,                0.83305,                0.48001,                0.12426,                0.61836,                0.47107,                 0.4916,                0.30072,                0.56608,                0.56617,                 0.0642,                 0.0001,                 0.0001,                 0.0001
                    175,                0.82019,                0.48242,                0.12171,                0.61947,                0.47121,                0.49213,                0.30129,                 0.5659,                0.56621,                0.06417,                 0.0001,                 0.0001,                 0.0001
                    176,                0.82723,                0.48057,                0.12292,                0.61885,                0.47192,                0.49351,                0.30214,                0.56579,                0.56592,                0.06427,                 0.0001,                 0.0001,                 0.0001
                    177,                 0.8433,                0.47678,                0.12834,                 0.6218,                0.47264,                0.49335,                0.30233,                0.56601,                0.56596,                0.06441,                 0.0001,                 0.0001,                 0.0001
                    178,                0.83158,                0.47804,                0.12446,                0.62286,                0.47242,                0.49406,                 0.3024,                0.56556,                0.56631,                0.06435,                 0.0001,                 0.0001,                 0.0001
                    179,                0.82303,                0.48026,                0.12245,                0.62047,                  0.475,                0.49546,                0.30357,                0.56504,                 0.5664,                0.06412,                 0.0001,                 0.0001,                 0.0001
                    180,                0.83503,                 0.4775,                0.12659,                0.62173,                0.47105,                0.49433,                0.30253,                0.56375,                0.56692,                0.06375,                 0.0001,                 0.0001,                 0.0001
                    181,                0.82001,                 0.4796,                0.12353,                0.62399,                0.47189,                0.49469,                0.30349,                0.56413,                0.56648,                0.06384,                 0.0001,                 0.0001,                 0.0001
                    182,                0.82156,                0.47959,                 0.1229,                0.62291,                0.47292,                0.49517,                0.30382,                0.56387,                0.56648,                0.06363,                 0.0001,                 0.0001,                 0.0001
                    183,                0.82577,                0.48045,                0.12531,                0.62653,                0.47182,                0.49596,                0.30431,                0.56328,                0.56701,                0.06338,                 0.0001,                 0.0001,                 0.0001
                    184,                0.82131,                0.48096,                0.12197,                0.62863,                0.47181,                 0.4969,                0.30517,                 0.5627,                0.56723,                0.06347,                 0.0001,                 0.0001,                 0.0001
                    185,                 0.8202,                 0.4801,                 0.1222,                 0.6282,                0.47421,                0.49812,                 0.3053,                0.56255,                0.56709,                0.06354,                 0.0001,                 0.0001,                 0.0001
                    186,                0.82532,                0.47922,                0.12424,                0.62916,                0.47506,                0.49961,                0.30616,                0.56224,                0.56683,                0.06344,                 0.0001,                 0.0001,                 0.0001
                    187,                0.81523,                0.48189,                0.12285,                0.63198,                0.47135,                0.49829,                0.30544,                0.56234,                0.56694,                0.06344,                 0.0001,                 0.0001,                 0.0001
                    188,                0.82704,                0.47726,                0.12506,                0.63349,                0.47041,                0.49852,                0.30561,                0.56219,                0.56686,                0.06338,                 0.0001,                 0.0001,                 0.0001
                    189,                0.82506,                 0.4794,                0.12275,                0.63284,                0.47051,                0.49776,                0.30543,                0.56128,                0.56721,                0.06341,                 0.0001,                 0.0001,                 0.0001
                    190,                 0.8228,                0.47895,                0.12112,                0.62962,                0.47228,                0.49745,                0.30565,                0.56166,                0.56726,                 0.0634,                 0.0001,                 0.0001,                 0.0001
                    191,                0.81939,                0.48052,                0.11925,                 0.6285,                0.47209,                0.49804,                0.30601,                0.56126,                0.56748,                0.06337,                 0.0001,                 0.0001,                 0.0001
                    192,                0.81891,                0.47882,                0.12204,                0.62952,                0.47144,                0.49839,                0.30612,                0.56083,                0.56765,                 0.0633,                 0.0001,                 0.0001,                 0.0001
                    193,                0.82615,                0.47785,                0.12631,                0.62311,                0.47308,                0.49864,                0.30632,                 0.5602,                0.56802,                0.06321,                 0.0001,                 0.0001,                 0.0001
                    194,                0.82888,                 0.4749,                0.12465,                0.62788,                0.47195,                0.49825,                0.30598,                0.56019,                0.56753,                 0.0632,                 0.0001,                 0.0001,                 0.0001
                    195,                0.81435,                0.48143,                  0.122,                0.62942,                0.46957,                0.49785,                0.30569,                0.56052,                0.56735,                0.06321,                 0.0001,                 0.0001,                 0.0001
                    196,                0.81247,                0.47981,                0.12161,                0.63399,                0.46802,                0.49861,                0.30614,                 0.5606,                0.56695,                0.06338,                 0.0001,                 0.0001,                 0.0001
                    197,                0.82396,                0.47553,                0.12356,                0.63723,                0.46582,                0.49763,                0.30564,                0.56087,                0.56677,                0.06334,                 0.0001,                 0.0001,                 0.0001
                    198,                 0.8146,                0.47895,                0.12081,                0.63509,                0.46767,                0.49829,                0.30617,                0.56085,                0.56668,                0.06335,                 0.0001,                 0.0001,                 0.0001
                    199,                0.81615,                0.47843,                0.12267,                0.63126,                 0.4691,                0.49819,                0.30639,                0.56076,                0.56665,                0.06334,                 0.0001,                 0.0001,                 0.0001
                    200,                0.81483,                0.47868,                0.12039,                0.63256,                0.47228,                0.50009,                  0.307,                0.56031,                 0.5673,                 0.0634,                 0.0001,                 0.0001,                 0.0001
                    201,                0.81792,                 0.4781,                0.12153,                0.63145,                0.47323,                0.50064,                0.30751,                0.56038,                0.56687,                0.06325,                 0.0001,                 0.0001,                 0.0001
                    202,                0.82104,                0.47535,                0.12341,                 0.6313,                0.47485,                0.50238,                0.30873,                0.56018,                0.56712,                0.06316,                 0.0001,                 0.0001,                 0.0001
                    203,                0.81449,                0.47779,                 0.1237,                0.63304,                0.47381,                0.50238,                0.30904,                0.56001,                0.56744,                0.06319,                 0.0001,                 0.0001,                 0.0001
                    204,                0.81428,                0.47759,                0.12147,                0.63242,                0.47575,                0.50302,                0.30943,                0.55968,                 0.5674,                0.06306,                 0.0001,                 0.0001,                 0.0001
                    205,                0.81075,                0.47702,                0.11937,                0.63174,                0.47625,                0.50366,                0.30994,                0.55901,                0.56777,                0.06284,                 0.0001,                 0.0001,                 0.0001
                    206,                0.80547,                0.47826,                0.11702,                0.63439,                0.47233,                0.50269,                0.30934,                0.55928,                0.56748,                0.06293,                 0.0001,                 0.0001,                 0.0001
                    207,                0.81412,                0.47651,                0.12044,                0.63139,                0.47424,                0.50173,                0.30856,                0.55915,                0.56749,                0.06291,                 0.0001,                 0.0001,                 0.0001
                    208,                 0.8173,                0.47563,                0.12262,                0.63435,                0.47445,                0.50261,                0.30935,                0.55925,                0.56763,                0.06272,                 0.0001,                 0.0001,                 0.0001
                    209,                0.80326,                0.47991,                0.11812,                0.63595,                0.47504,                0.50399,                0.31024,                0.55913,                0.56748,                0.06261,                 0.0001,                 0.0001,                 0.0001
                    210,                0.81175,                0.47719,                0.12072,                0.63197,                0.47734,                0.50465,                0.31088,                0.55939,                0.56713,                0.06278,                 0.0001,                 0.0001,                 0.0001
                    211,                0.80695,                0.47833,                0.11911,                0.63053,                0.47848,                0.50549,                0.31134,                 0.5591,                0.56747,                0.06275,                 0.0001,                 0.0001,                 0.0001
                    212,                0.79877,                0.48038,                0.11581,                0.63324,                0.47916,                0.50492,                0.31087,                0.55876,                0.56768,                0.06238,                 0.0001,                 0.0001,                 0.0001
                    213,                0.80814,                0.47778,                0.11958,                0.63082,                0.48107,                 0.5053,                0.31097,                0.55832,                 0.5678,                0.06242,                 0.0001,                 0.0001,                 0.0001
                    214,                0.80267,                0.47815,                0.11964,                0.63255,                0.48007,                 0.5048,                  0.311,                0.55901,                0.56737,                0.06275,                 0.0001,                 0.0001,                 0.0001
                    215,                0.80454,                0.47802,                0.11824,                0.63024,                  0.481,                0.50528,                0.31105,                0.55947,                0.56731,                0.06297,                 0.0001,                 0.0001,                 0.0001
                    216,                0.80045,                0.47734,                0.11709,                0.63135,                0.48088,                0.50601,                 0.3119,                0.55932,                  0.567,                0.06275,                 0.0001,                 0.0001,                 0.0001
                    217,                0.80432,                0.47684,                0.11818,                0.63323,                0.47891,                0.50485,                0.31081,                0.55962,                0.56671,                0.06283,                 0.0001,                 0.0001,                 0.0001
                    218,                0.80587,                0.47632,                0.11821,                0.63562,                0.47894,                0.50597,                0.31094,                0.55955,                0.56682,                0.06267,                 0.0001,                 0.0001,                 0.0001
                    219,                0.80411,                0.47594,                0.11821,                0.63756,                0.47848,                0.50596,                0.31127,                0.55942,                0.56692,                0.06263,                 0.0001,                 0.0001,                 0.0001
                    220,                0.81225,                0.47491,                0.11988,                0.63684,                0.47892,                0.50614,                 0.3112,                0.55942,                0.56682,                0.06307,                 0.0001,                 0.0001,                 0.0001
                    221,                0.80657,                 0.4774,                 0.1192,                0.63581,                0.47896,                 0.5056,                0.31065,                0.55939,                0.56663,                0.06288,                 0.0001,                 0.0001,                 0.0001
                    222,                0.80664,                 0.4769,                0.12051,                 0.6331,                 0.4801,                0.50661,                0.31151,                0.55915,                0.56649,                 0.0629,                 0.0001,                 0.0001,                 0.0001
                    223,                  0.809,                0.47821,                0.11984,                0.63329,                0.48259,                0.50721,                0.31153,                0.55882,                0.56665,                0.06283,                 0.0001,                 0.0001,                 0.0001
                    224,                0.80067,                0.47744,                0.11972,                0.63135,                0.48155,                0.50596,                0.31121,                0.55901,                0.56616,                0.06298,                 0.0001,                 0.0001,                 0.0001
                    225,                0.79458,                0.47895,                0.11472,                  0.633,                0.48146,                0.50599,                0.31091,                0.55925,                0.56633,                0.06297,                 0.0001,                 0.0001,                 0.0001
                    226,                0.80165,                0.47688,                0.12056,                0.63689,                0.48049,                0.50791,                0.31208,                0.55895,                0.56631,                0.06288,                 0.0001,                 0.0001,                 0.0001
                    227,                0.80548,                0.47447,                0.11927,                0.63461,                0.47987,                0.50743,                0.31163,                 0.5585,                0.56651,                0.06261,                 0.0001,                 0.0001,                 0.0001
                    228,                0.81332,                0.47334,                0.12077,                0.63118,                0.48186,                0.50737,                0.31167,                0.55835,                  0.567,                0.06272,                 0.0001,                 0.0001,                 0.0001
                    229,                0.80837,                0.47374,                0.11945,                0.63433,                0.48181,                0.50779,                0.31198,                0.55845,                0.56678,                0.06289,                 0.0001,                 0.0001,                 0.0001
                    230,                0.80501,                0.47623,                0.12091,                0.63158,                0.48271,                0.50702,                0.31145,                0.55862,                0.56693,                 0.0629,                 0.0001,                 0.0001,                 0.0001
                    231,                0.80874,                0.47447,                0.11953,                0.63404,                0.48037,                0.50679,                0.31118,                0.55873,                0.56661,                0.06311,                 0.0001,                 0.0001,                 0.0001
                    232,                0.79823,                0.47558,                0.11728,                0.63517,                0.48034,                0.50677,                0.31143,                0.55829,                0.56697,                0.06302,                 0.0001,                 0.0001,                 0.0001
                    233,                0.79607,                 0.4759,                0.11713,                0.63562,                0.48206,                0.50676,                0.31124,                0.55809,                0.56694,                0.06298,                 0.0001,                 0.0001,                 0.0001
                    234,                0.79966,                0.47526,                0.11735,                0.63745,                0.48268,                  0.507,                0.31124,                0.55746,                0.56739,                0.06279,                 0.0001,                 0.0001,                 0.0001
                    235,                0.80173,                0.47483,                0.11585,                0.63931,                 0.4829,                0.50768,                0.31157,                0.55744,                0.56711,                0.06262,                 0.0001,                 0.0001,                 0.0001
                    236,                0.79493,                0.47585,                0.11676,                 0.6379,                  0.484,                 0.5079,                0.31174,                0.55697,                0.56719,                0.06247,                 0.0001,                 0.0001,                 0.0001
                    237,                0.80941,                0.47203,                0.12093,                0.63445,                0.48708,                0.50839,                0.31228,                0.55679,                0.56726,                0.06243,                 0.0001,                 0.0001,                 0.0001
                    238,                0.80183,                0.47361,                0.11726,                0.63765,                0.48638,                0.50899,                0.31267,                0.55721,                0.56709,                 0.0627,                 0.0001,                 0.0001,                 0.0001
                    239,                0.80082,                 0.4755,                 0.1193,                0.63747,                0.48645,                0.50933,                0.31273,                0.55698,                0.56739,                0.06246,                 0.0001,                 0.0001,                 0.0001
                    240,                0.78682,                0.47644,                 0.1155,                 0.6363,                0.48584,                0.50875,                0.31228,                 0.5569,                0.56741,                0.06246,                 0.0001,                 0.0001,                 0.0001
                    241,                 0.8003,                0.47332,                0.11763,                0.63756,                0.48617,                0.50948,                0.31248,                0.55672,                0.56786,                 0.0625,                 0.0001,                 0.0001,                 0.0001
                    242,                0.80276,                0.47373,                0.11815,                 0.6381,                0.48563,                 0.5098,                0.31285,                0.55634,                 0.5676,                 0.0623,                 0.0001,                 0.0001,                 0.0001
                    243,                0.79389,                0.47428,                0.11478,                0.63357,                0.48714,                0.50944,                 0.3127,                0.55638,                0.56771,                0.06231,                 0.0001,                 0.0001,                 0.0001
                    244,                0.79876,                0.47436,                0.11645,                0.63269,                0.48806,                0.50992,                0.31281,                0.55616,                0.56828,                0.06226,                 0.0001,                 0.0001,                 0.0001
                    245,                0.80753,                0.47149,                0.12102,                0.63116,                0.48955,                0.51046,                0.31321,                0.55659,                0.56817,                0.06228,                 0.0001,                 0.0001,                 0.0001
                    246,                0.79548,                0.47483,                0.11735,                0.62998,                0.48894,                0.51025,                0.31329,                0.55626,                0.56823,                0.06226,                 0.0001,                 0.0001,                 0.0001
                    247,                0.80253,                0.47426,                0.11816,                0.63069,                0.48968,                 0.5113,                0.31384,                0.55585,                0.56804,                0.06221,                 0.0001,                 0.0001,                 0.0001
                    248,                0.80189,                0.47363,                0.11898,                 0.6303,                0.49062,                0.51096,                0.31371,                0.55583,                0.56814,                0.06209,                 0.0001,                 0.0001,                 0.0001
                    249,                0.79926,                0.47347,                0.11922,                 0.6328,                 0.4894,                0.51032,                0.31345,                0.55576,                0.56809,                0.06206,                 0.0001,                 0.0001,                 0.0001
                    250,                0.78383,                0.47529,                0.11195,                0.63551,                0.48724,                0.51017,                0.31373,                0.55592,                0.56815,                0.06213,                 0.0001,                 0.0001,                 0.0001
                    251,                  0.792,                0.47483,                0.11569,                 0.6423,                0.48602,                 0.5105,                0.31425,                0.55559,                0.56817,                0.06194,                 0.0001,                 0.0001,                 0.0001
                    252,                0.79326,                0.47232,                0.11565,                0.63805,                0.48547,                 0.5091,                0.31353,                0.55575,                0.56825,                0.06204,                 0.0001,                 0.0001,                 0.0001
                    253,                0.79172,                0.47367,                0.11718,                0.63929,                0.48577,                0.51021,                0.31441,                0.55576,                0.56803,                 0.0621,                 0.0001,                 0.0001,                 0.0001
                    254,                0.79843,                0.47245,                 0.1176,                0.64041,                0.48692,                0.50982,                0.31417,                0.55529,                0.56828,                0.06185,                 0.0001,                 0.0001,                 0.0001
                    255,                0.79075,                0.47276,                0.11644,                0.64252,                0.48868,                0.51056,                0.31464,                0.55486,                0.56832,                0.06183,                 0.0001,                 0.0001,                 0.0001
                    256,                0.79122,                0.47445,                0.11369,                0.63607,                0.48998,                0.51018,                0.31454,                0.55436,                0.56824,                0.06161,                 0.0001,                 0.0001,                 0.0001
                    257,                0.79278,                0.47436,                0.11561,                0.63897,                 0.4889,                0.51011,                0.31458,                0.55486,                0.56856,                0.06186,                 0.0001,                 0.0001,                 0.0001
                    258,                0.79203,                0.47202,                0.11579,                0.63937,                0.48857,                0.51041,                0.31464,                0.55444,                0.56904,                0.06178,                 0.0001,                 0.0001,                 0.0001
                    259,                0.78603,                0.47443,                0.11456,                0.63726,                0.48946,                0.51029,                0.31479,                0.55477,                0.56871,                0.06181,                 0.0001,                 0.0001,                 0.0001
                    260,                0.78795,                0.47397,                0.11455,                0.63274,                0.48946,                0.51057,                0.31463,                0.55456,                0.56856,                0.06187,                 0.0001,                 0.0001,                 0.0001
                    261,                0.80195,                 0.4719,                0.11918,                0.63801,                0.48772,                 0.5104,                0.31472,                0.55513,                0.56862,                0.06193,                 0.0001,                 0.0001,                 0.0001
                    262,                0.80344,                0.47015,                0.12082,                0.63622,                0.48647,                0.50909,                0.31381,                0.55556,                0.56854,                0.06206,                 0.0001,                 0.0001,                 0.0001
                    263,                 0.7874,                0.47476,                0.11439,                0.63856,                0.48604,                0.51003,                0.31411,                0.55531,                0.56853,                0.06212,                 0.0001,                 0.0001,                 0.0001
                    264,                0.79164,                0.47435,                 0.1143,                0.64111,                0.48528,                0.51067,                0.31436,                0.55511,                0.56861,                 0.0621,                 0.0001,                 0.0001,                 0.0001
                    265,                0.79853,                0.47194,                0.11875,                0.63555,                0.48772,                0.51111,                0.31468,                0.55525,                0.56837,                0.06208,                 0.0001,                 0.0001,                 0.0001
                    266,                 0.7901,                0.47171,                0.11762,                 0.6327,                0.48944,                0.51161,                0.31489,                0.55533,                0.56868,                0.06228,                 0.0001,                 0.0001,                 0.0001
                    267,                0.78687,                0.47304,                0.11356,                0.63303,                0.49075,                0.51195,                0.31527,                0.55501,                0.56891,                0.06204,                 0.0001,                 0.0001,                 0.0001
                    268,                0.78852,                0.47329,                0.11551,                0.63196,                0.49032,                0.51237,                0.31592,                0.55455,                0.56897,                0.06212,                 0.0001,                 0.0001,                 0.0001
                    269,                0.78061,                0.47315,                0.11418,                0.63132,                0.49031,                0.51233,                0.31599,                0.55448,                0.56926,                0.06208,                 0.0001,                 0.0001,                 0.0001
                    270,                0.79222,                0.46941,                 0.1152,                0.63466,                 0.4902,                0.51219,                0.31573,                0.55458,                0.56902,                0.06213,                 0.0001,                 0.0001,                 0.0001
                    271,                0.78808,                0.47313,                0.11527,                0.63379,                0.48896,                0.51229,                0.31599,                0.55431,                0.56941,                0.06198,                 0.0001,                 0.0001,                 0.0001
                    272,                0.77866,                0.47393,                0.11284,                 0.6342,                0.49179,                0.51205,                0.31589,                0.55466,                0.56972,                0.06219,                 0.0001,                 0.0001,                 0.0001
                    273,                0.80698,                0.46941,                0.12035,                0.63062,                0.49201,                 0.5117,                0.31519,                0.55472,                0.56969,                0.06232,                 0.0001,                 0.0001,                 0.0001
                    274,                0.80327,                0.46996,                0.11869,                0.62855,                0.49188,                0.51083,                0.31464,                  0.555,                0.56972,                0.06245,                 0.0001,                 0.0001,                 0.0001
                    275,                0.77869,                0.47571,                0.11419,                0.63007,                0.48986,                0.51061,                0.31419,                0.55508,                0.56994,                 0.0624,                 0.0001,                 0.0001,                 0.0001
                    276,                0.79359,                0.47022,                  0.116,                0.63513,                0.48995,                0.51137,                0.31459,                0.55522,                0.56945,                0.06248,                 0.0001,                 0.0001,                 0.0001
                    277,                0.78567,                  0.472,                0.11571,                0.63088,                0.49239,                0.51179,                0.31503,                0.55497,                0.56976,                0.06253,                 0.0001,                 0.0001,                 0.0001
                    278,                0.78781,                0.47145,                0.11438,                0.62916,                0.49294,                0.51193,                0.31502,                0.55501,                0.56961,                0.06255,                 0.0001,                 0.0001,                 0.0001
                    279,                0.78472,                0.47156,                0.11415,                0.63063,                0.49044,                0.51088,                0.31467,                0.55459,                0.57011,                0.06249,                 0.0001,                 0.0001,                 0.0001
                    280,                0.78363,                0.47235,                0.11564,                 0.6338,                0.49127,                0.51187,                0.31586,                 0.5542,                0.56994,                0.06237,                 0.0001,                 0.0001,                 0.0001
                    281,                0.77768,                0.47415,                0.11075,                0.63375,                0.49188,                0.51226,                0.31632,                 0.5541,                0.56985,                0.06239,                 0.0001,                 0.0001,                 0.0001
                    282,                0.78623,                0.47233,                0.11481,                0.63403,                0.49246,                0.51171,                0.31639,                0.55427,                0.57028,                0.06253,                 0.0001,                 0.0001,                 0.0001
                    283,                0.78591,                0.47204,                 0.1131,                 0.6354,                 0.4916,                0.51178,                0.31644,                0.55438,                0.57008,                0.06268,                 0.0001,                 0.0001,                 0.0001
                    284,                0.78617,                 0.4715,                0.11742,                0.63538,                0.49161,                0.51115,                0.31583,                0.55421,                0.57003,                0.06268,                 0.0001,                 0.0001,                 0.0001
                    285,                0.77063,                0.47558,                0.11022,                0.63404,                0.49248,                0.51138,                0.31589,                0.55376,                0.57026,                0.06258,                 0.0001,                 0.0001,                 0.0001
                    286,                0.78309,                0.47063,                0.11492,                0.63297,                 0.4911,                0.51036,                0.31503,                0.55387,                0.57015,                0.06257,                 0.0001,                 0.0001,                 0.0001
                    287,                0.77208,                0.47499,                0.10999,                0.63096,                0.49279,                0.51082,                0.31498,                0.55417,                0.57018,                0.06262,                 0.0001,                 0.0001,                 0.0001
                    288,                0.78774,                0.47066,                0.11657,                0.63251,                0.49206,                0.51136,                0.31518,                0.55366,                0.57012,                0.06225,                 0.0001,                 0.0001,                 0.0001
                    289,                0.77367,                 0.4732,                0.10996,                0.63059,                0.49213,                0.51069,                0.31441,                0.55365,                0.57022,                0.06259,                 0.0001,                 0.0001,                 0.0001
                    290,                 0.7791,                0.47119,                0.11201,                 0.6307,                0.49246,                0.51064,                0.31467,                0.55358,                0.57018,                0.06261,                 0.0001,                 0.0001,                 0.0001
                    291,                0.78167,                0.47225,                0.11393,                 0.6315,                0.49231,                0.51056,                0.31495,                0.55388,                0.57033,                0.06274,                 0.0001,                 0.0001,                 0.0001
                    292,                0.76549,                0.47462,                0.10901,                0.63309,                0.49193,                0.51086,                0.31494,                0.55347,                0.57078,                0.06257,                 0.0001,                 0.0001,                 0.0001
                    293,                0.77359,                0.47263,                0.10913,                0.63475,                0.49273,                0.51103,                0.31511,                0.55329,                0.57082,                0.06252,                 0.0001,                 0.0001,                 0.0001
                    294,                0.77739,                0.47276,                0.11406,                0.63062,                0.49402,                0.51088,                0.31504,                0.55274,                0.57133,                0.06245,                 0.0001,                 0.0001,                 0.0001
                    295,                0.77174,                 0.4739,                0.11157,                0.63174,                 0.4934,                0.51072,                0.31512,                0.55308,                0.57092,                0.06264,                 0.0001,                 0.0001,                 0.0001
                    296,                0.77351,                0.47257,                0.11077,                0.63068,                0.49363,                0.51094,                0.31528,                0.55293,                0.57106,                0.06252,                 0.0001,                 0.0001,                 0.0001
                    297,                0.78168,                 0.4697,                0.11202,                0.63344,                0.49373,                 0.5121,                0.31599,                0.55302,                 0.5709,                0.06267,                 0.0001,                 0.0001,                 0.0001
                    298,                0.78049,                0.47025,                0.11144,                0.63246,                0.49218,                 0.5121,                0.31627,                0.55315,                0.57083,                0.06269,                 0.0001,                 0.0001,                 0.0001
                    299,                0.77427,                 0.4731,                0.11254,                0.62929,                0.49248,                0.51001,                0.31483,                0.55268,                0.57116,                0.06255,                 0.0001,                 0.0001,                 0.0001
                    300,                0.76938,                0.47457,                0.10881,                0.62839,                0.49028,                 0.5092,                0.31449,                 0.5533,                0.57104,                0.06278,                 0.0001,                 0.0001,                 0.0001
                    301,                0.78022,                0.47045,                0.11454,                0.63185,                0.49017,                0.50961,                0.31474,                0.55326,                0.57094,                0.06273,                 0.0001,                 0.0001,                 0.0001
                    302,                0.77581,                0.47327,                0.11018,                0.63222,                 0.4895,                0.50983,                0.31468,                0.55297,                0.57152,                0.06237,                 0.0001,                 0.0001,                 0.0001
                    303,                0.77998,                0.46876,                0.11313,                0.63435,                0.48858,                0.51031,                0.31485,                0.55296,                0.57132,                0.06236,                 0.0001,                 0.0001,                 0.0001
                    304,                0.78094,                0.47042,                0.11389,                0.63221,                0.48933,                0.51049,                0.31509,                0.55274,                0.57136,                 0.0625,                 0.0001,                 0.0001,                 0.0001
                    305,                0.76856,                0.47271,                0.10892,                0.63459,                0.48641,                0.51002,                0.31476,                 0.5528,                 0.5713,                0.06234,                 0.0001,                 0.0001,                 0.0001
                    306,                 0.7775,                0.47347,                0.11348,                0.63255,                 0.4888,                0.51011,                0.31451,                0.55305,                0.57152,                0.06279,                 0.0001,                 0.0001,                 0.0001
                    307,                0.77422,                0.47034,                0.11165,                0.63499,                0.48814,                0.50906,                0.31381,                0.55336,                0.57211,                0.06275,                 0.0001,                 0.0001,                 0.0001
                    308,                 0.7678,                0.47263,                0.10816,                0.63657,                0.48635,                0.50947,                0.31389,                0.55418,                0.57171,                0.06301,                 0.0001,                 0.0001,                 0.0001
                    309,                0.76525,                0.47359,                0.10901,                0.63646,                0.48871,                0.51021,                0.31461,                0.55392,                0.57212,                0.06315,                 0.0001,                 0.0001,                 0.0001
                    310,                0.77312,                0.47233,                0.11194,                0.63753,                0.48734,                0.51003,                0.31458,                0.55418,                0.57174,                0.06332,                 0.0001,                 0.0001,                 0.0001
                    311,                0.76967,                0.47129,                0.10851,                0.64057,                0.48617,                0.51001,                0.31448,                0.55416,                0.57175,                0.06334,                 0.0001,                 0.0001,                 0.0001
                    312,                0.77818,                0.47043,                0.11335,                0.63835,                0.48566,                0.50967,                0.31443,                0.55338,                0.57235,                0.06312,                 0.0001,                 0.0001,                 0.0001
                    313,                0.76594,                0.47167,                0.10937,                0.63703,                0.48819,                0.50974,                0.31483,                0.55299,                0.57258,                  0.063,                 0.0001,                 0.0001,                 0.0001
                    314,                0.76871,                 0.4708,                0.11054,                0.63494,                0.48768,                0.50969,                0.31496,                0.55339,                0.57262,                0.06301,                 0.0001,                 0.0001,                 0.0001
                    315,                0.76948,                0.47235,                0.10935,                0.63765,                0.49018,                0.51059,                0.31578,                0.55285,                 0.5731,                0.06277,                 0.0001,                 0.0001,                 0.0001
                    316,                0.77693,                0.46913,                0.11315,                0.63577,                0.49216,                  0.511,                0.31567,                0.55287,                0.57313,                0.06271,                 0.0001,                 0.0001,                 0.0001
                    317,                0.76649,                0.46993,                0.11141,                0.63996,                0.49262,                0.51177,                0.31638,                0.55294,                0.57266,                0.06258,                 0.0001,                 0.0001,                 0.0001
                    318,                 0.7632,                0.47169,                0.10806,                0.64251,                0.49334,                0.51327,                0.31737,                0.55288,                0.57276,                0.06272,                 0.0001,                 0.0001,                 0.0001
                    319,                0.76989,                0.47067,                0.11086,                0.63962,                0.49259,                0.51311,                0.31728,                0.55275,                0.57314,                0.06272,                 0.0001,                 0.0001,                 0.0001
                    320,                0.77015,                0.47175,                 0.1097,                0.63808,                0.49215,                0.51301,                0.31756,                 0.5525,                0.57319,                0.06267,                 0.0001,                 0.0001,                 0.0001
